race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260925,05,3,12,1,4.1,ok,0.3479045959644167,6.78,2026-09-25 12:05:00,2026-09-25 11:54:49,610.9,0.094575,115230,26.0,3.0,24.0,2.0,7,1,1419de63184b4296,7eff964e4052fda3,ok,3b0f9a1c7b8358be,2026-09-25 11:55:07,ok,1.3357
20260925,05,3,12,2,2.0,ok,0.17784312767608462,6.67,2026-09-25 12:05:00,2026-09-25 11:54:49,610.9,0.094575,115230,26.0,3.0,24.0,2.0,7,1,1419de63184b4296,7eff964e4052fda3,ok,3b0f9a1c7b8358be,2026-09-25 11:55:07,ok,1.3357
20260925,05,3,12,3,2.7,ok,0.07035512936559189,6.77,2026-09-25 12:05:00,2026-09-25 11:54:49,610.9,0.094575,115230,26.0,3.0,24.0,2.0,7,1,1419de63184b4296,7eff964e4052fda3,ok,3b0f9a1c7b8358be,2026-09-25 11:55:07,ok,1.3357
20260925,05,3,12,4,8.2,ok,0.2766150480387185,6.66,2026-09-25 12:05:00,2026-09-25 11:54:49,610.9,0.094575,115230,26.0,3.0,24.0,2.0,7,1,1419de63184b4296,7eff964e4052fda3,ok,3b0f9a1c7b8358be,2026-09-25 11:55:07,ok,1.3357
20260925,05,3,12,5,8.2,ok,0.09665002328533955,6.76,2026-09-25 12:05:00,2026-09-25 11:54:49,610.9,0.094575,115230,26.0,3.0,24.0,2.0,7,1,1419de63184b4296,7eff964e4052fda3,ok,3b0f9a1c7b8358be,2026-09-25 11:55:07,ok,1.3357
20260925,05,3,12,6,,zero_pool,0.030632075669848702,6.78,2026-09-25 12:05:00,2026-09-25 11:54:49,610.9,0.094575,115230,26.0,3.0,24.0,2.0,7,1,1419de63184b4296,7eff964e4052fda3,ok,3b0f9a1c7b8358be,2026-09-25 11:55:07,ok,1.3357
20260925,08,4,8,1,,zero_pool,0.2401655168561649,6.56,2026-09-25 12:01:00,2026-09-25 11:55:18,341.6,0.372956,115230,25.0,3.0,26.0,1.0,11,2,f5eff7bde3ff935f,f9c288303429dce6,ok,29d71b993cb2fb22,2026-09-25 11:55:38,ok,1.3365
20260925,08,4,8,2,1.0,ok,0.4007055072495884,6.65,2026-09-25 12:01:00,2026-09-25 11:55:18,341.6,0.372956,115230,25.0,3.0,26.0,1.0,11,2,f5eff7bde3ff935f,f9c288303429dce6,ok,29d71b993cb2fb22,2026-09-25 11:55:38,ok,1.3365
20260925,08,4,8,3,,zero_pool,0.050107897953271884,6.62,2026-09-25 12:01:00,2026-09-25 11:55:18,341.6,0.372956,115230,25.0,3.0,26.0,1.0,11,2,f5eff7bde3ff935f,f9c288303429dce6,ok,29d71b993cb2fb22,2026-09-25 11:55:38,ok,1.3365
20260925,08,4,8,4,10.6,ok,0.2509282591776285,6.55,2026-09-25 12:01:00,2026-09-25 11:55:18,341.6,0.372956,115230,25.0,3.0,26.0,1.0,11,2,f5eff7bde3ff935f,f9c288303429dce6,ok,29d71b993cb2fb22,2026-09-25 11:55:38,ok,1.3365
20260925,08,4,8,5,,zero_pool,0.022009375116254736,6.62,2026-09-25 12:01:00,2026-09-25 11:55:18,341.6,0.372956,115230,25.0,3.0,26.0,1.0,11,2,f5eff7bde3ff935f,f9c288303429dce6,ok,29d71b993cb2fb22,2026-09-25 11:55:38,ok,1.3365
20260925,08,4,8,6,53.2,ok,0.03608344364709156,6.56,2026-09-25 12:01:00,2026-09-25 11:55:18,341.6,0.372956,115230,25.0,3.0,26.0,1.0,11,2,f5eff7bde3ff935f,f9c288303429dce6,ok,29d71b993cb2fb22,2026-09-25 11:55:38,ok,1.3365
20260925,09,4,3,1,3.9,ok,0.3909200718081223,6.8,2026-09-25 11:57:00,2026-09-25 11:55:47,72.3,0.659278,115230,26.0,3.0,25.0,2.0,6,1,36ed73653d1bd896,e4b268b1bd0bf94c,ok,65bda81a62702525,2026-09-25 11:56:08,ok,1.3347
20260925,09,4,3,2,,zero_pool,0.07988631563647217,6.82,2026-09-25 11:57:00,2026-09-25 11:55:47,72.3,0.659278,115230,26.0,3.0,25.0,2.0,6,1,36ed73653d1bd896,e4b268b1bd0bf94c,ok,65bda81a62702525,2026-09-25 11:56:08,ok,1.3347
20260925,09,4,3,3,1.4,ok,0.3120315884887461,6.77,2026-09-25 11:57:00,2026-09-25 11:55:47,72.3,0.659278,115230,26.0,3.0,25.0,2.0,6,1,36ed73653d1bd896,e4b268b1bd0bf94c,ok,65bda81a62702525,2026-09-25 11:56:08,ok,1.3347
20260925,09,4,3,4,7.8,ok,0.06763639871098533,6.73,2026-09-25 11:57:00,2026-09-25 11:55:47,72.3,0.659278,115230,26.0,3.0,25.0,2.0,6,1,36ed73653d1bd896,e4b268b1bd0bf94c,ok,65bda81a62702525,2026-09-25 11:56:08,ok,1.3347
20260925,09,4,3,5,,zero_pool,0.05684136025413578,6.78,2026-09-25 11:57:00,2026-09-25 11:55:47,72.3,0.659278,115230,26.0,3.0,25.0,2.0,6,1,36ed73653d1bd896,e4b268b1bd0bf94c,ok,65bda81a62702525,2026-09-25 11:56:08,ok,1.3347
20260925,09,4,3,6,3.9,ok,0.09268426510153839,6.83,2026-09-25 11:57:00,2026-09-25 11:55:47,72.3,0.659278,115230,26.0,3.0,25.0,2.0,6,1,36ed73653d1bd896,e4b268b1bd0bf94c,ok,65bda81a62702525,2026-09-25 11:56:08,ok,1.3347
20260925,13,4,5,1,5.2,ok,0.19764177768202965,6.85,2026-09-25 12:00:00,2026-09-25 11:56:19,220.1,0.925769,115230,29.0,3.0,24.6,0.0,4,2,c9742c32eb0ee514,dab35a4014f21819,ok,8d103bd292e44a46,2026-09-25 11:56:38,ok,1.336
20260925,13,4,5,2,5.2,ok,0.09004584536097372,6.89,2026-09-25 12:00:00,2026-09-25 11:56:19,220.1,0.925769,115230,29.0,3.0,24.6,0.0,4,2,c9742c32eb0ee514,dab35a4014f21819,ok,8d103bd292e44a46,2026-09-25 11:56:38,ok,1.336
20260925,13,4,5,3,2.1,ok,0.5853416031466668,6.81,2026-09-25 12:00:00,2026-09-25 11:56:19,220.1,0.925769,115230,29.0,3.0,24.6,0.0,4,2,c9742c32eb0ee514,dab35a4014f21819,ok,8d103bd292e44a46,2026-09-25 11:56:38,ok,1.336
20260925,13,4,5,4,10.5,ok,0.028556269756139632,6.88,2026-09-25 12:00:00,2026-09-25 11:56:19,220.1,0.925769,115230,29.0,3.0,24.6,0.0,4,2,c9742c32eb0ee514,dab35a4014f21819,ok,8d103bd292e44a46,2026-09-25 11:56:38,ok,1.336
20260925,13,4,5,5,5.2,ok,0.07527330471729027,6.87,2026-09-25 12:00:00,2026-09-25 11:56:19,220.1,0.925769,115230,29.0,3.0,24.6,0.0,4,2,c9742c32eb0ee514,dab35a4014f21819,ok,8d103bd292e44a46,2026-09-25 11:56:38,ok,1.336
