race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260925,19,7,8,1,1.0,ok,0.3814710277837023,6.8,2026-09-25 18:04:00,2026-09-25 17:56:08,471.9,0.140598,175234,25.0,1.0,26.0,1.0,11,2,c9cd734112268ba2,0259c442a058fd55,ok,2f25995ef7fd37d3,2026-09-25 17:56:30,ok,1.335
20260925,19,7,8,2,12.5,ok,0.055138616284564235,6.81,2026-09-25 18:04:00,2026-09-25 17:56:08,471.9,0.140598,175234,25.0,1.0,26.0,1.0,11,2,c9cd734112268ba2,0259c442a058fd55,ok,2f25995ef7fd37d3,2026-09-25 17:56:30,ok,1.335
20260925,19,7,8,3,22.6,ok,0.2723742168838207,6.84,2026-09-25 18:04:00,2026-09-25 17:56:08,471.9,0.140598,175234,25.0,1.0,26.0,1.0,11,2,c9cd734112268ba2,0259c442a058fd55,ok,2f25995ef7fd37d3,2026-09-25 17:56:30,ok,1.335
20260925,19,7,8,4,18.8,ok,0.04641810909000288,6.85,2026-09-25 18:04:00,2026-09-25 17:56:08,471.9,0.140598,175234,25.0,1.0,26.0,1.0,11,2,c9cd734112268ba2,0259c442a058fd55,ok,2f25995ef7fd37d3,2026-09-25 17:56:30,ok,1.335
20260925,19,7,8,5,18.8,ok,0.11898076352756787,6.79,2026-09-25 18:04:00,2026-09-25 17:56:08,471.9,0.140598,175234,25.0,1.0,26.0,1.0,11,2,c9cd734112268ba2,0259c442a058fd55,ok,2f25995ef7fd37d3,2026-09-25 17:56:30,ok,1.335
20260925,19,7,8,6,12.5,ok,0.12561726643034202,6.87,2026-09-25 18:04:00,2026-09-25 17:56:08,471.9,0.140598,175234,25.0,1.0,26.0,1.0,11,2,c9cd734112268ba2,0259c442a058fd55,ok,2f25995ef7fd37d3,2026-09-25 17:56:30,ok,1.335
20260925,19,7,5,1,1.0,ok,0.38600941436922187,6.8,2026-09-25 18:04:00,2026-09-25 17:59:09,290.8,0.176775,175234,25.0,1.0,26.0,1.0,11,2,d3be6c5be7c007fe,c7ed306d1d61dae6,ok,4a6b0dbaf6833572,2026-09-25 17:59:29,ok,1.335
20260925,19,7,5,2,13.0,ok,0.05350685407340465,6.81,2026-09-25 18:04:00,2026-09-25 17:59:09,290.8,0.176775,175234,25.0,1.0,26.0,1.0,11,2,d3be6c5be7c007fe,c7ed306d1d61dae6,ok,4a6b0dbaf6833572,2026-09-25 17:59:29,ok,1.335
20260925,19,7,5,3,16.7,ok,0.2752989500077414,6.84,2026-09-25 18:04:00,2026-09-25 17:59:09,290.8,0.176775,175234,25.0,1.0,26.0,1.0,11,2,d3be6c5be7c007fe,c7ed306d1d61dae6,ok,4a6b0dbaf6833572,2026-09-25 17:59:29,ok,1.335
20260925,19,7,5,4,19.5,ok,0.040367728080344945,6.85,2026-09-25 18:04:00,2026-09-25 17:59:09,290.8,0.176775,175234,25.0,1.0,26.0,1.0,11,2,d3be6c5be7c007fe,c7ed306d1d61dae6,ok,4a6b0dbaf6833572,2026-09-25 17:59:29,ok,1.335
20260925,19,7,5,5,19.5,ok,0.12498208183657838,6.79,2026-09-25 18:04:00,2026-09-25 17:59:09,290.8,0.176775,175234,25.0,1.0,26.0,1.0,11,2,d3be6c5be7c007fe,c7ed306d1d61dae6,ok,4a6b0dbaf6833572,2026-09-25 17:59:29,ok,1.335
20260925,19,7,5,6,10.6,ok,0.11983497163270881,6.87,2026-09-25 18:04:00,2026-09-25 17:59:09,290.8,0.176775,175234,25.0,1.0,26.0,1.0,11,2,d3be6c5be7c007fe,c7ed306d1d61dae6,ok,4a6b0dbaf6833572,2026-09-25 17:59:29,ok,1.335
