race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260925,20,7,3,1,1.0,ok,0.5962391732268559,6.91,2026-09-25 17:53:00,2026-09-25 17:50:51,128.2,0.797925,174834,26.0,3.0,26.0,3.0,6,2,9c89e75a2b2a1097,dd584a92a0a2abc5,ok,c589a33fb9da7d6f,2026-09-25 17:51:09,ok,1.3352
20260925,20,7,3,2,15.2,ok,0.10607994922564919,6.85,2026-09-25 17:53:00,2026-09-25 17:50:51,128.2,0.797925,174834,26.0,3.0,26.0,3.0,6,2,9c89e75a2b2a1097,dd584a92a0a2abc5,ok,c589a33fb9da7d6f,2026-09-25 17:51:09,ok,1.3352
20260925,20,7,3,3,26.5,ok,0.049381057907114535,6.89,2026-09-25 17:53:00,2026-09-25 17:50:51,128.2,0.797925,174834,26.0,3.0,26.0,3.0,6,2,9c89e75a2b2a1097,dd584a92a0a2abc5,ok,c589a33fb9da7d6f,2026-09-25 17:51:09,ok,1.3352
20260925,20,7,3,4,21.7,ok,0.14392444563150772,6.85,2026-09-25 17:53:00,2026-09-25 17:50:51,128.2,0.797925,174834,26.0,3.0,26.0,3.0,6,2,9c89e75a2b2a1097,dd584a92a0a2abc5,ok,c589a33fb9da7d6f,2026-09-25 17:51:09,ok,1.3352
20260925,20,7,3,5,29.0,ok,0.061593251716980935,6.9,2026-09-25 17:53:00,2026-09-25 17:50:51,128.2,0.797925,174834,26.0,3.0,26.0,3.0,6,2,9c89e75a2b2a1097,dd584a92a0a2abc5,ok,c589a33fb9da7d6f,2026-09-25 17:51:09,ok,1.3352
20260925,20,7,3,6,13.8,ok,0.0427821222918916,6.88,2026-09-25 17:53:00,2026-09-25 17:50:51,128.2,0.797925,174834,26.0,3.0,26.0,3.0,6,2,9c89e75a2b2a1097,dd584a92a0a2abc5,ok,c589a33fb9da7d6f,2026-09-25 17:51:09,ok,1.3352
20260925,19,7,12,1,1.0,ok,0.32380382643802896,6.8,2026-09-25 18:04:00,2026-09-25 17:52:10,709.9,0.081161,174834,25.0,1.0,26.0,1.0,11,2,532f453fafc26b05,55539671666dffed,ok,1e539684551f8ebd,2026-09-25 17:52:32,ok,1.3347
20260925,19,7,12,2,7.1,ok,0.06572577021310973,6.81,2026-09-25 18:04:00,2026-09-25 17:52:10,709.9,0.081161,174834,25.0,1.0,26.0,1.0,11,2,532f453fafc26b05,55539671666dffed,ok,1e539684551f8ebd,2026-09-25 17:52:32,ok,1.3347
20260925,19,7,12,3,28.5,ok,0.2854395939079466,6.84,2026-09-25 18:04:00,2026-09-25 17:52:10,709.9,0.081161,174834,25.0,1.0,26.0,1.0,11,2,532f453fafc26b05,55539671666dffed,ok,1e539684551f8ebd,2026-09-25 17:52:32,ok,1.3347
20260925,19,7,12,4,19.0,ok,0.05321826406611582,6.85,2026-09-25 18:04:00,2026-09-25 17:52:10,709.9,0.081161,174834,25.0,1.0,26.0,1.0,11,2,532f453fafc26b05,55539671666dffed,ok,1e539684551f8ebd,2026-09-25 17:52:32,ok,1.3347
20260925,19,7,12,5,19.0,ok,0.11519048922857626,6.79,2026-09-25 18:04:00,2026-09-25 17:52:10,709.9,0.081161,174834,25.0,1.0,26.0,1.0,11,2,532f453fafc26b05,55539671666dffed,ok,1e539684551f8ebd,2026-09-25 17:52:32,ok,1.3347
20260925,19,7,12,6,19.0,ok,0.15662205614622274,6.87,2026-09-25 18:04:00,2026-09-25 17:52:10,709.9,0.081161,174834,25.0,1.0,26.0,1.0,11,2,532f453fafc26b05,55539671666dffed,ok,1e539684551f8ebd,2026-09-25 17:52:32,ok,1.3347
