race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260924,19,12,12,1,4.4,ok,0.5702852469229719,6.86,2026-09-24 20:30:00,2026-09-24 20:18:09,710.9,0.128597,201505,23.0,3.0,26.0,3.0,3,1,300335e6d2e0730e,fdcc866b8496ee54,ok,9f9b16d1b73e452d,2026-09-24 20:18:30,ok,1.3366
20260924,19,12,12,2,14.8,ok,0.07429599621920271,6.84,2026-09-24 20:30:00,2026-09-24 20:18:09,710.9,0.128597,201505,23.0,3.0,26.0,3.0,3,1,300335e6d2e0730e,fdcc866b8496ee54,ok,9f9b16d1b73e452d,2026-09-24 20:18:30,ok,1.3366
20260924,19,12,12,3,33.3,ok,0.05661309977535765,6.8,2026-09-24 20:30:00,2026-09-24 20:18:09,710.9,0.128597,201505,23.0,3.0,26.0,3.0,3,1,300335e6d2e0730e,fdcc866b8496ee54,ok,9f9b16d1b73e452d,2026-09-24 20:18:30,ok,1.3366
20260924,19,12,12,4,1.0,ok,0.2300316580887347,6.74,2026-09-24 20:30:00,2026-09-24 20:18:09,710.9,0.128597,201505,23.0,3.0,26.0,3.0,3,1,300335e6d2e0730e,fdcc866b8496ee54,ok,9f9b16d1b73e452d,2026-09-24 20:18:30,ok,1.3366
20260924,19,12,12,5,26.7,ok,0.04928988047034734,6.84,2026-09-24 20:30:00,2026-09-24 20:18:09,710.9,0.128597,201505,23.0,3.0,26.0,3.0,3,1,300335e6d2e0730e,fdcc866b8496ee54,ok,9f9b16d1b73e452d,2026-09-24 20:18:30,ok,1.3366
20260924,19,12,12,6,44.5,ok,0.019484118523385753,6.8,2026-09-24 20:30:00,2026-09-24 20:18:09,710.9,0.128597,201505,23.0,3.0,26.0,3.0,3,1,300335e6d2e0730e,fdcc866b8496ee54,ok,9f9b16d1b73e452d,2026-09-24 20:18:30,ok,1.3366
20260924,19,12,8,1,1.4,ok,0.5607193712904549,6.86,2026-09-24 20:30:00,2026-09-24 20:22:09,470.7,0.263281,201505,23.0,3.0,26.0,3.0,3,1,b6b937fdea0eba73,f42bf478b324c1e8,ok,568365f396480bae,2026-09-24 20:22:29,ok,1.3355
20260924,19,12,8,2,20.3,ok,0.07188578045964229,6.84,2026-09-24 20:30:00,2026-09-24 20:22:09,470.7,0.263281,201505,23.0,3.0,26.0,3.0,3,1,b6b937fdea0eba73,f42bf478b324c1e8,ok,568365f396480bae,2026-09-24 20:22:29,ok,1.3355
20260924,19,12,8,3,40.6,ok,0.0564325945054093,6.8,2026-09-24 20:30:00,2026-09-24 20:22:09,470.7,0.263281,201505,23.0,3.0,26.0,3.0,3,1,b6b937fdea0eba73,f42bf478b324c1e8,ok,568365f396480bae,2026-09-24 20:22:29,ok,1.3355
20260924,19,12,8,4,1.9,ok,0.24518681390824185,6.74,2026-09-24 20:30:00,2026-09-24 20:22:09,470.7,0.263281,201505,23.0,3.0,26.0,3.0,3,1,b6b937fdea0eba73,f42bf478b324c1e8,ok,568365f396480bae,2026-09-24 20:22:29,ok,1.3355
20260924,19,12,8,5,30.4,ok,0.048344783623955286,6.84,2026-09-24 20:30:00,2026-09-24 20:22:09,470.7,0.263281,201505,23.0,3.0,26.0,3.0,3,1,b6b937fdea0eba73,f42bf478b324c1e8,ok,568365f396480bae,2026-09-24 20:22:29,ok,1.3355
20260924,19,12,8,6,60.9,ok,0.0174306562122965,6.8,2026-09-24 20:30:00,2026-09-24 20:22:09,470.7,0.263281,201505,23.0,3.0,26.0,3.0,3,1,b6b937fdea0eba73,f42bf478b324c1e8,ok,568365f396480bae,2026-09-24 20:22:29,ok,1.3355
