race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260924,06,11,12,1,1.0,ok,0.554448167479617,6.67,2026-09-24 16:30:00,2026-09-24 16:20:41,558.0,0.987798,161814,30.0,2.0,27.0,1.0,3,1,2b74a32d89c4c216,b9f79b9e2b289c4e,ok,4c10ce455f733ca9,2026-09-24 16:21:02,ok,1.3363
20260924,06,11,12,2,,zero_pool,0.19595684963532375,6.81,2026-09-24 16:30:00,2026-09-24 16:20:41,558.0,0.987798,161814,30.0,2.0,27.0,1.0,3,1,2b74a32d89c4c216,b9f79b9e2b289c4e,ok,4c10ce455f733ca9,2026-09-24 16:21:02,ok,1.3363
20260924,06,11,12,3,,zero_pool,0.07703987077042294,6.75,2026-09-24 16:30:00,2026-09-24 16:20:41,558.0,0.987798,161814,30.0,2.0,27.0,1.0,3,1,2b74a32d89c4c216,b9f79b9e2b289c4e,ok,4c10ce455f733ca9,2026-09-24 16:21:02,ok,1.3363
20260924,06,11,12,4,,zero_pool,0.06941447979071476,6.78,2026-09-24 16:30:00,2026-09-24 16:20:41,558.0,0.987798,161814,30.0,2.0,27.0,1.0,3,1,2b74a32d89c4c216,b9f79b9e2b289c4e,ok,4c10ce455f733ca9,2026-09-24 16:21:02,ok,1.3363
20260924,06,11,12,5,12.3,ok,0.0761670633649868,6.68,2026-09-24 16:30:00,2026-09-24 16:20:41,558.0,0.987798,161814,30.0,2.0,27.0,1.0,3,1,2b74a32d89c4c216,b9f79b9e2b289c4e,ok,4c10ce455f733ca9,2026-09-24 16:21:02,ok,1.3363
20260924,06,11,12,6,,zero_pool,0.026973568958934553,6.79,2026-09-24 16:30:00,2026-09-24 16:20:41,558.0,0.987798,161814,30.0,2.0,27.0,1.0,3,1,2b74a32d89c4c216,b9f79b9e2b289c4e,ok,4c10ce455f733ca9,2026-09-24 16:21:02,ok,1.3363
20260924,08,12,5,1,1.0,ok,0.5918216630931912,6.54,2026-09-24 16:23:00,2026-09-24 16:21:12,107.7,0.29595,161814,29.0,4.0,28.0,2.0,11,1,ecf28449c99f7676,a3c90ca7e51b89be,ok,090f58adf9f0dee7,2026-09-24 16:21:33,ok,1.3384
20260924,08,12,5,2,34.2,ok,0.038188198694553976,6.63,2026-09-24 16:23:00,2026-09-24 16:21:12,107.7,0.29595,161814,29.0,4.0,28.0,2.0,11,1,ecf28449c99f7676,a3c90ca7e51b89be,ok,090f58adf9f0dee7,2026-09-24 16:21:33,ok,1.3384
20260924,08,12,5,3,102.7,ok,0.026516876455502172,6.6,2026-09-24 16:23:00,2026-09-24 16:21:12,107.7,0.29595,161814,29.0,4.0,28.0,2.0,11,1,ecf28449c99f7676,a3c90ca7e51b89be,ok,090f58adf9f0dee7,2026-09-24 16:21:33,ok,1.3384
20260924,08,12,5,4,4.4,ok,0.21865860819620958,6.52,2026-09-24 16:23:00,2026-09-24 16:21:12,107.7,0.29595,161814,29.0,4.0,28.0,2.0,11,1,ecf28449c99f7676,a3c90ca7e51b89be,ok,090f58adf9f0dee7,2026-09-24 16:21:33,ok,1.3384
