b1,b2,b3,o
1,2,3,11.8
1,2,4,8.5
1,2,5,30.8
1,2,6,46.8
1,3,2,14.7
1,3,4,9.8
1,3,5,20.5
1,3,6,32.9
1,4,2,10.5
1,4,3,13.4
1,4,5,18.9
1,4,6,26.7
1,5,2,50.4
1,5,3,38.6
1,5,4,36.7
1,5,6,63.7
1,6,2,133.0
1,6,3,107.9
1,6,4,87.1
1,6,5,129.7
2,1,3,94.9
2,1,4,88.6
2,1,5,170.9
2,1,6,320.0
2,3,1,183.0
2,3,4,297.1
2,3,5,341.0
2,3,6,693.4
2,4,1,156.0
2,4,3,358.6
2,4,5,380.5
2,4,6,491.3
2,5,1,373.6
2,5,3,487.5
2,5,4,547.4
2,5,6,650.0
2,6,1,800.0
2,6,3,960.0
2,6,4,854.8
2,6,5,1040.0
3,1,2,55.9
3,1,4,42.4
3,1,5,55.3
3,1,6,123.3
3,2,1,117.9
3,2,4,214.4
3,2,5,227.7
3,2,6,413.2
3,4,1,89.9
3,4,2,195.0
3,4,5,152.5
3,4,6,203.2
3,5,1,112.2
3,5,2,212.2
3,5,4,187.9
3,5,6,220.5
3,6,1,373.6
3,6,2,685.7
3,6,4,433.3
3,6,5,416.0
4,1,2,50.2
4,1,3,54.6
4,1,5,59.0
4,1,6,98.2
4,2,1,149.6
4,2,3,323.3
4,2,5,301.4
4,2,6,346.7
4,3,1,138.3
4,3,2,348.6
4,3,5,272.5
4,3,6,385.2
4,5,1,111.8
4,5,2,265.5
4,5,3,248.6
4,5,6,215.9
4,6,1,278.5
4,6,2,402.6
4,6,3,442.5
4,6,5,337.3
5,1,2,154.8
5,1,3,123.3
5,1,4,120.2
5,1,6,135.9
5,2,1,325.0
5,2,3,472.7
5,2,4,483.7
5,2,6,588.7
5,3,1,210.1
5,3,2,524.4
5,3,4,394.9
5,3,6,410.5
5,4,1,183.0
5,4,2,405.2
5,4,3,240.0
5,4,6,302.9
5,6,1,274.9
5,6,2,605.8
5,6,3,552.2
5,6,4,491.3
6,1,2,643.3
6,1,3,678.3
6,1,4,480.0
6,1,5,557.1
6,2,1,945.5
6,2,3,1223.0
6,2,4,1023.0
6,2,5,1600.0
6,3,1,810.4
6,3,2,1835.0
6,3,4,904.4
6,3,5,990.5
6,4,1,577.8
6,4,2,1248.0
6,4,3,1273.0
6,4,5,1134.0
6,5,1,678.3
6,5,2,1386.0
6,5,3,1223.0
6,5,4,960.0
