b1,b2,b3,o
1,2,3,11.2
1,2,4,7.8
1,2,5,29.4
1,2,6,38.5
1,3,2,13.1
1,3,4,9.1
1,3,5,18.7
1,3,6,29.2
1,4,2,10.8
1,4,3,13.2
1,4,5,19.9
1,4,6,28.1
1,5,2,51.4
1,5,3,36.6
1,5,4,39.5
1,5,6,62.9
1,6,2,127.9
1,6,3,118.2
1,6,4,101.4
1,6,5,136.4
2,1,3,96.4
2,1,4,84.9
2,1,5,155.2
2,1,6,351.1
2,3,1,181.6
2,3,4,288.1
2,3,5,418.6
2,3,6,881.9
2,4,1,181.0
2,4,3,391.6
2,4,5,511.2
2,4,6,663.9
2,5,1,462.1
2,5,3,713.1
2,5,4,745.3
2,5,6,954.8
2,6,1,902.6
2,6,3,1426.0
2,6,4,1069.0
2,6,5,1481.0
3,1,2,58.7
3,1,4,41.0
3,1,5,55.8
3,1,6,105.6
3,2,1,136.2
3,2,4,230.1
3,2,5,283.1
3,2,6,473.5
3,4,1,77.4
3,4,2,178.8
3,4,5,148.8
3,4,6,178.0
3,5,1,120.9
3,5,2,272.4
3,5,4,199.8
3,5,6,251.1
3,6,1,398.3
3,6,2,755.1
3,6,4,473.5
3,6,5,495.8
4,1,2,55.4
4,1,3,61.2
4,1,5,66.7
4,1,6,108.3
4,2,1,175.3
4,2,3,406.8
4,2,5,408.2
4,2,6,465.8
4,3,1,137.0
4,3,2,331.9
4,3,5,273.1
4,3,6,373.9
4,5,1,133.8
4,5,2,291.0
4,5,3,266.8
4,5,6,234.8
4,6,1,346.9
4,6,2,577.6
4,6,3,583.5
4,6,5,432.7
5,1,2,179.4
5,1,3,145.5
5,1,4,131.8
5,1,6,170.1
5,2,1,391.6
5,2,3,638.3
5,2,4,475.4
5,2,6,645.4
5,3,1,255.6
5,3,2,726.6
5,3,4,389.0
5,3,6,515.7
5,4,1,203.0
5,4,2,418.6
5,4,3,282.4
5,4,6,399.7
5,6,1,350.1
5,6,2,745.3
5,6,3,617.8
5,6,4,611.2
6,1,2,791.3
6,1,3,881.9
6,1,4,500.1
6,1,5,770.2
6,2,1,987.4
6,2,3,2100.0
6,2,4,780.6
6,2,5,2511.0
6,3,1,1155.0
6,3,2,2357.0
6,3,4,819.3
6,3,5,1375.0
6,4,1,589.4
6,4,2,843.3
6,4,3,881.9
6,4,5,1500.0
6,5,1,970.8
6,5,2,1724.0
6,5,3,1582.0
6,5,4,1408.0
