b1,b2,b3,o
1,2,3,57.2
1,2,4,84.6
1,2,5,49.5
1,2,6,95.6
1,3,2,59.0
1,3,4,68.8
1,3,5,82.5
1,3,6,79.1
1,4,2,83.5
1,4,3,90.4
1,4,5,138.4
1,4,6,139.9
1,5,2,124.2
1,5,3,97.7
1,5,4,131.6
1,5,6,187.2
1,6,2,137.0
1,6,3,104.6
1,6,4,152.7
1,6,5,250.7
2,1,3,54.9
2,1,4,91.0
2,1,5,71.4
2,1,6,115.5
2,3,1,44.1
2,3,4,32.4
2,3,5,16.0
2,3,6,18.8
2,4,1,142.9
2,4,3,80.0
2,4,5,79.1
2,4,6,110.7
2,5,1,69.2
2,5,3,40.0
2,5,4,84.1
2,5,6,43.5
2,6,1,156.3
2,6,3,51.9
2,6,4,113.6
2,6,5,71.4
3,1,2,52.3
3,1,4,81.5
3,1,5,43.2
3,1,6,71.4
3,2,1,50.1
3,2,4,36.4
3,2,5,19.1
3,2,6,21.3
3,4,1,192.6
3,4,2,104.6
3,4,5,96.3
3,4,6,73.0
3,5,1,70.3
3,5,2,33.2
3,5,4,86.3
3,5,6,27.9
3,6,1,99.1
3,6,2,39.2
3,6,4,115.5
3,6,5,48.5
4,1,2,288.9
4,1,3,241.6
4,1,5,92.3
4,1,6,132.9
4,2,1,340.8
4,2,3,204.4
4,2,5,160.1
4,2,6,177.2
4,3,1,241.6
4,3,2,237.3
4,3,5,214.3
4,3,6,192.6
4,5,1,98.4
4,5,2,204.4
4,5,3,214.3
4,5,6,214.3
4,6,1,349.7
4,6,2,170.4
4,6,3,255.6
4,6,5,390.9
5,1,2,201.3
5,1,3,187.2
5,1,4,152.7
5,1,6,170.4
5,2,1,217.9
5,2,3,60.6
5,2,4,152.7
5,2,6,103.0
5,3,1,142.9
5,3,2,77.7
5,3,4,189.8
5,3,6,92.3
5,4,1,151.0
5,4,2,214.3
5,4,3,260.6
5,4,6,332.3
5,6,1,246.1
5,6,2,154.5
5,6,3,147.6
5,6,4,359.2
6,1,2,225.2
6,1,3,246.1
6,1,4,332.3
6,1,5,359.2
6,2,1,309.1
6,2,3,71.0
6,2,4,282.8
6,2,5,154.5
6,3,1,288.9
6,3,2,94.2
6,3,4,233.1
6,3,5,120.8
6,4,1,402.7
6,4,2,415.3
6,4,3,458.3
6,4,5,781.8
6,5,1,458.3
6,5,2,271.2
6,5,3,214.3
6,5,4,553.8
