b1,b2,b3,o
1,2,3,7.7
1,2,4,7.6
1,2,5,31.1
1,2,6,41.7
1,3,2,10.0
1,3,4,6.7
1,3,5,24.6
1,3,6,34.0
1,4,2,11.7
1,4,3,11.6
1,4,5,31.3
1,4,6,31.4
1,5,2,78.5
1,5,3,71.4
1,5,4,75.7
1,5,6,101.4
1,6,2,115.0
1,6,3,107.3
1,6,4,96.7
1,6,5,161.4
2,1,3,54.7
2,1,4,56.0
2,1,5,154.1
2,1,6,221.0
2,3,1,123.6
2,3,4,190.2
2,3,5,350.4
2,3,6,554.1
2,4,1,145.6
2,4,3,241.2
2,4,5,372.7
2,4,6,536.0
2,5,1,362.8
2,5,3,569.5
2,5,4,512.5
2,5,6,872.4
2,6,1,725.7
2,6,3,881.8
2,6,4,796.2
2,6,5,1206.0
3,1,2,45.6
3,1,4,31.8
3,1,5,79.6
3,1,6,129.3
3,2,1,116.1
3,2,4,177.5
3,2,5,239.0
3,2,6,512.5
3,4,1,68.8
3,4,2,131.6
3,4,5,181.4
3,4,6,240.4
3,5,1,281.8
3,5,2,343.1
3,5,4,347.5
3,5,6,656.0
3,6,1,356.5
3,6,2,872.4
3,6,4,550.4
3,6,5,672.2
4,1,2,69.0
4,1,3,55.4
4,1,5,135.3
4,1,6,161.4
4,2,1,142.8
4,2,3,278.9
4,2,5,383.2
4,2,6,440.9
4,3,1,102.8
4,3,2,237.0
4,3,5,309.4
4,3,6,320.3
4,5,1,253.9
4,5,2,374.4
4,5,3,416.2
4,5,6,405.9
4,6,1,322.8
4,6,2,519.0
4,6,3,522.3
4,6,5,573.4
5,1,2,479.5
5,1,3,491.0
5,1,4,497.0
5,1,6,677.7
5,2,1,621.2
5,2,3,942.6
5,2,4,732.2
5,2,6,1301.0
5,3,1,713.1
5,3,2,1065.0
5,3,4,901.2
5,3,6,1491.0
5,4,1,598.6
5,4,2,911.2
5,4,3,1000.0
5,4,6,1000.0
5,6,1,1242.0
5,6,2,1744.0
5,6,3,1518.0
5,6,4,1344.0
6,1,2,700.9
6,1,3,677.7
6,1,4,543.1
6,1,5,1322.0
6,2,1,1108.0
6,2,3,1518.0
6,2,4,988.0
6,2,5,1640.0
6,3,1,921.4
6,3,2,1782.0
6,3,4,766.4
6,3,5,1673.0
6,4,1,811.9
6,4,2,1952.0
6,4,3,1025.0
6,4,5,1344.0
6,5,1,2000.0
6,5,2,1518.0
6,5,3,1782.0
6,5,4,1390.0
