b1,b2,b3,o
1,2,3,53.6
1,2,4,109.3
1,2,5,62.5
1,2,6,108.8
1,3,2,53.7
1,3,4,90.3
1,3,5,71.5
1,3,6,56.3
1,4,2,120.6
1,4,3,132.0
1,4,5,190.7
1,4,6,199.2
1,5,2,147.7
1,5,3,116.8
1,5,4,194.0
1,5,6,187.5
1,6,2,178.5
1,6,3,96.1
1,6,4,232.4
1,6,5,272.1
2,1,3,53.0
2,1,4,93.3
2,1,5,73.6
2,1,6,118.6
2,3,1,41.0
2,3,4,32.8
2,3,5,13.9
2,3,6,17.0
2,4,1,172.9
2,4,3,83.2
2,4,5,103.7
2,4,6,131.2
2,5,1,78.0
2,5,3,32.6
2,5,4,97.8
2,5,6,39.8
2,6,1,122.6
2,6,3,45.0
2,6,4,125.3
2,6,5,57.6
3,1,2,49.3
3,1,4,89.2
3,1,5,41.9
3,1,6,53.1
3,2,1,44.1
3,2,4,36.4
3,2,5,17.1
3,2,6,19.8
3,4,1,223.1
3,4,2,102.8
3,4,5,97.8
3,4,6,93.3
3,5,1,69.0
3,5,2,29.2
3,5,4,85.4
3,5,6,24.6
3,6,1,82.9
3,6,2,37.6
3,6,4,128.9
3,6,5,40.7
4,1,2,398.4
4,1,3,328.1
4,1,5,132.8
4,1,6,194.0
4,2,1,348.6
4,2,3,202.8
4,2,5,189.0
4,2,6,202.8
4,3,1,338.0
4,3,2,256.4
4,3,5,262.5
4,3,6,247.9
4,5,1,127.5
4,5,2,202.8
4,5,3,212.5
4,5,6,214.5
4,6,1,378.1
4,6,2,201.0
4,6,3,262.5
4,6,5,333.0
5,1,2,220.9
5,1,3,201.0
5,1,4,216.6
5,1,6,223.1
5,2,1,218.7
5,2,3,62.3
5,2,4,202.8
5,2,6,105.7
5,3,1,175.6
5,3,2,73.6
5,3,4,253.5
5,3,6,83.2
5,4,1,232.4
5,4,2,278.9
5,4,3,318.7
5,4,6,437.5
5,6,1,289.7
5,6,2,152.8
5,6,3,126.7
5,6,4,446.2
6,1,2,278.9
6,1,3,128.2
6,1,4,474.7
6,1,5,437.5
6,2,1,378.1
6,2,3,84.8
6,2,4,371.8
6,2,5,174.3
6,3,1,174.3
6,3,2,89.9
6,3,4,305.6
6,3,5,115.6
6,4,1,619.8
6,4,2,518.9
6,4,3,656.2
6,4,5,970.1
6,5,1,518.9
6,5,2,232.4
6,5,3,165.2
6,5,4,676.1
