b1,b2,b3,o
1,2,3,10.7
1,2,4,35.7
1,2,5,201.2
1,2,6,53.6
1,3,2,8.8
1,3,4,20.6
1,3,5,162.5
1,3,6,35.1
1,4,2,78.7
1,4,3,58.9
1,4,5,523.0
1,4,6,178.4
1,5,2,709.1
1,5,3,565.0
1,5,4,765.6
1,5,6,887.8
1,6,2,136.3
1,6,3,125.9
1,6,4,224.8
1,6,5,918.7
2,1,3,14.5
2,1,4,47.4
2,1,5,258.9
2,1,6,62.1
2,3,1,12.7
2,3,4,27.0
2,3,5,160.8
2,3,6,34.0
2,4,1,102.3
2,4,3,83.5
2,4,5,632.6
2,4,6,191.4
2,5,1,614.2
2,5,3,568.0
2,5,4,838.5
2,5,6,812.7
2,6,1,153.1
2,6,3,106.2
2,6,4,200.4
2,6,5,744.0
3,1,2,9.6
3,1,4,18.4
3,1,5,132.0
3,1,6,30.7
3,2,1,11.3
3,2,4,20.3
3,2,5,169.0
3,2,6,28.4
3,4,1,37.4
3,4,2,38.6
3,4,5,334.3
3,4,6,63.5
3,5,1,556.1
3,5,2,471.6
3,5,4,614.2
3,5,6,621.5
3,6,1,78.9
3,6,2,67.0
3,6,4,103.2
3,6,5,505.5
4,1,2,224.3
4,1,3,149.8
4,1,5,530.9
4,1,6,295.9
4,2,1,281.0
4,2,3,216.0
4,2,5,1025.0
4,2,6,480.2
4,3,1,153.5
4,3,2,109.1
4,3,5,845.2
4,3,6,330.1
4,5,1,681.6
4,5,2,1228.0
4,5,3,1214.0
4,5,6,1304.0
4,6,1,424.3
4,6,2,453.4
4,6,3,406.3
4,6,5,1304.0
5,1,2,1408.0
5,1,3,978.3
5,1,4,1035.0
5,1,6,1531.0
5,2,1,1408.0
5,2,3,713.9
5,2,4,1148.0
5,2,6,1821.0
5,3,1,1078.0
5,3,2,880.4
5,3,4,1625.0
5,3,6,1921.0
5,4,1,1214.0
5,4,2,1821.0
5,4,3,1677.0
5,4,6,2515.0
5,6,1,1650.0
5,6,2,2031.0
5,6,3,2457.0
5,6,4,2641.0
6,1,2,210.4
6,1,3,197.1
6,1,4,457.3
6,1,5,1821.0
6,2,1,260.8
6,2,3,181.5
6,2,4,459.3
6,2,5,1677.0
6,3,1,215.1
6,3,2,174.9
6,3,4,438.4
6,3,5,1732.0
6,4,1,686.0
6,4,2,771.2
6,4,3,723.6
6,4,5,2248.0
6,5,1,3018.0
6,5,2,1677.0
6,5,3,2780.0
6,5,4,3018.0
