b1,b2,b3,o
1,2,3,7.2
1,2,4,10.4
1,2,5,19.6
1,2,6,49.0
1,3,2,15.5
1,3,4,17.5
1,3,5,25.4
1,3,6,52.4
1,4,2,17.1
1,4,3,21.9
1,4,5,36.4
1,4,6,52.6
1,5,2,45.5
1,5,3,48.8
1,5,4,79.3
1,5,6,137.4
1,6,2,116.7
1,6,3,139.5
1,6,4,156.1
1,6,5,263.0
2,1,3,35.7
2,1,4,41.8
2,1,5,88.0
2,1,6,172.0
2,3,1,74.9
2,3,4,138.6
2,3,5,153.0
2,3,6,295.2
2,4,1,75.7
2,4,3,129.6
2,4,5,243.4
2,4,6,197.2
2,5,1,201.6
2,5,3,263.0
2,5,4,444.3
2,5,6,502.9
2,6,1,453.1
2,6,3,444.3
2,6,4,315.6
2,6,5,683.0
3,1,2,47.6
3,1,4,43.8
3,1,5,65.5
3,1,6,110.8
3,2,1,80.2
3,2,4,157.8
3,2,5,174.6
3,2,6,293.3
3,4,1,100.5
3,4,2,132.6
3,4,5,134.6
3,4,6,160.0
3,5,1,140.8
3,5,2,202.5
3,5,4,250.0
3,5,6,231.1
3,6,1,565.0
3,6,2,401.4
3,6,4,419.8
3,6,5,551.3
4,1,2,35.2
4,1,3,53.7
4,1,5,67.5
4,1,6,82.3
4,2,1,55.6
4,2,3,115.5
4,2,5,116.7
4,2,6,106.6
4,3,1,92.6
4,3,2,122.6
4,3,5,125.3
4,3,6,140.3
4,5,1,84.9
4,5,2,105.9
4,5,3,162.8
4,5,6,108.1
4,6,1,157.2
4,6,2,162.8
4,6,3,200.7
4,6,5,164.6
5,1,2,192.2
5,1,3,168.8
5,1,4,307.1
5,1,6,412.2
5,2,1,267.6
5,2,3,267.6
5,2,4,453.1
5,2,6,508.5
5,3,1,201.6
5,3,2,305.1
5,3,4,357.5
5,3,6,551.3
5,4,1,297.1
5,4,2,387.8
5,4,3,448.6
5,4,6,309.2
5,6,1,715.0
5,6,2,715.0
5,6,3,726.4
5,6,4,602.1
6,1,2,346.7
6,1,3,618.4
6,1,4,532.1
6,1,5,1040.0
6,2,1,673.0
6,2,3,520.0
6,2,4,565.0
6,2,5,1204.0
6,3,1,915.3
6,3,2,626.9
6,3,4,579.3
6,3,5,994.8
6,4,1,502.9
6,4,2,486.8
6,4,3,704.0
6,4,5,538.4
6,5,1,1173.0
6,5,2,1307.0
6,5,3,1064.0
6,5,4,626.9
