b1,b2,b3,o
1,2,3,12.7
1,2,4,29.7
1,2,5,56.0
1,2,6,59.1
1,3,2,6.8
1,3,4,7.0
1,3,5,13.1
1,3,6,21.7
1,4,2,40.9
1,4,3,23.9
1,4,5,51.1
1,4,6,69.4
1,5,2,83.2
1,5,3,45.2
1,5,4,94.4
1,5,6,141.7
1,6,2,159.6
1,6,3,111.9
1,6,4,184.6
1,6,5,299.8
2,1,3,58.6
2,1,4,126.1
2,1,5,198.2
2,1,6,230.3
2,3,1,84.1
2,3,4,188.6
2,3,5,260.7
2,3,6,379.9
2,4,1,269.8
2,4,3,320.1
2,4,5,587.6
2,4,6,480.8
2,5,1,419.7
2,5,3,388.8
2,5,4,707.0
2,5,6,764.2
2,6,1,703.3
2,6,3,751.2
2,6,4,836.8
2,6,5,1202.0
3,1,2,17.0
3,1,4,12.2
3,1,5,20.5
3,1,6,35.2
3,2,1,56.9
3,2,4,97.8
3,2,5,144.6
3,2,6,185.1
3,4,1,31.0
3,4,2,70.3
3,4,5,56.2
3,4,6,74.4
3,5,1,75.8
3,5,2,143.7
3,5,4,108.2
3,5,6,174.4
3,6,1,150.7
3,6,2,301.1
3,6,4,214.6
3,6,5,318.6
4,1,2,181.6
4,1,3,88.1
4,1,5,137.3
4,1,6,204.9
4,2,1,354.4
4,2,3,353.5
4,2,5,457.5
4,2,6,473.9
4,3,1,108.3
4,3,2,272.0
4,3,5,204.3
4,3,6,246.2
4,5,1,251.8
4,5,2,415.7
4,5,3,314.0
4,5,6,351.6
4,6,1,497.0
4,6,2,603.7
4,6,3,516.4
4,6,5,585.0
5,1,2,411.9
5,1,3,284.9
5,1,4,487.9
5,1,6,489.7
5,2,1,614.9
5,2,3,674.5
5,2,4,648.1
5,2,6,620.7
5,3,1,356.3
5,3,2,654.5
5,3,4,638.7
5,3,6,881.4
5,4,1,541.8
5,4,2,714.7
5,4,3,612.1
5,4,6,764.2
5,6,1,1041.0
5,6,2,1271.0
5,6,3,1309.0
5,6,4,1120.0
6,1,2,738.6
6,1,3,497.0
6,1,4,986.7
6,1,5,1213.0
6,2,1,1247.0
6,2,3,972.2
6,2,4,1049.0
6,2,5,1574.0
6,3,1,585.0
6,3,2,1149.0
6,3,4,853.0
6,3,5,1537.0
6,4,1,1406.0
6,4,2,958.1
6,4,3,1191.0
6,4,5,1406.0
6,5,1,1717.0
6,5,2,1695.0
6,5,3,1862.0
6,5,4,1406.0
