b1,b2,b3,o
1,2,3,21.1
1,2,4,21.0
1,2,5,32.9
1,2,6,73.0
1,3,2,19.1
1,3,4,9.0
1,3,5,13.5
1,3,6,40.0
1,4,2,16.5
1,4,3,10.7
1,4,5,13.0
1,4,6,39.7
1,5,2,37.8
1,5,3,23.0
1,5,4,24.7
1,5,6,62.4
1,6,2,149.6
1,6,3,141.4
1,6,4,119.8
1,6,5,158.8
2,1,3,119.8
2,1,4,118.0
2,1,5,188.3
2,1,6,359.2
2,3,1,198.7
2,3,4,261.7
2,3,5,411.6
2,3,6,751.1
2,4,1,191.5
2,4,3,293.5
2,4,5,335.2
2,4,6,605.6
2,5,1,446.6
2,5,3,680.4
2,5,4,509.5
2,5,6,1023.0
2,6,1,1005.0
2,6,3,1393.0
2,6,4,1428.0
2,6,5,1676.0
3,1,2,70.9
3,1,4,36.2
3,1,5,51.0
3,1,6,145.8
3,2,1,175.7
3,2,4,200.1
3,2,5,284.2
3,2,6,492.2
3,4,1,57.0
3,4,2,149.4
3,4,5,96.7
3,4,6,210.7
3,5,1,103.3
3,5,2,264.0
3,5,4,154.2
3,5,6,329.5
3,6,1,502.9
3,6,2,963.9
3,6,4,696.8
3,6,5,838.2
4,1,2,45.3
4,1,3,33.5
4,1,5,30.4
4,1,6,82.5
4,2,1,114.9
4,2,3,206.1
4,2,5,172.6
4,2,6,340.2
4,3,1,68.0
4,3,2,153.4
4,3,5,108.9
4,3,6,201.5
4,5,1,51.4
4,5,2,110.4
4,5,3,108.4
4,5,6,123.8
4,6,1,203.6
4,6,2,378.0
4,6,3,309.2
4,6,5,249.8
5,1,2,156.5
5,1,3,106.8
5,1,4,93.8
5,1,6,211.4
5,2,1,368.3
5,2,3,448.3
5,2,4,439.8
5,2,6,649.8
5,3,1,167.6
5,3,2,470.2
5,3,4,275.4
5,3,6,516.4
5,4,1,119.7
5,4,2,281.4
5,4,3,257.6
5,4,6,251.4
5,6,1,492.2
5,6,2,781.5
5,6,3,649.8
5,6,4,646.2
6,1,2,602.4
6,1,3,844.3
6,1,4,705.3
6,1,5,1192.0
6,2,1,1345.0
6,2,3,1779.0
6,2,4,1522.0
6,2,5,2313.0
6,3,1,1101.0
6,3,2,2142.0
6,3,4,1145.0
6,3,5,1563.0
6,4,1,722.9
6,4,2,1629.0
6,4,3,1410.0
6,4,5,1410.0
6,5,1,1445.0
6,5,2,2268.0
6,5,3,1927.0
6,5,4,1271.0
