b1,b2,b3,o
1,2,3,8.8
1,2,4,10.4
1,2,5,49.7
1,2,6,10.4
1,3,2,12.2
1,3,4,17.4
1,3,5,57.6
1,3,6,16.0
1,4,2,21.4
1,4,3,32.2
1,4,5,82.8
1,4,6,26.2
1,5,2,132.1
1,5,3,138.7
1,5,4,163.3
1,5,6,141.6
1,6,2,24.2
1,6,3,33.2
1,6,4,42.6
1,6,5,134.7
2,1,3,30.3
2,1,4,33.5
2,1,5,126.8
2,1,6,29.0
2,3,1,81.6
2,3,4,138.2
2,3,5,316.0
2,3,6,97.5
2,4,1,107.9
2,4,3,183.3
2,4,5,375.8
2,4,6,109.9
2,5,1,412.9
2,5,3,493.8
2,5,4,640.2
2,5,6,458.1
2,6,1,64.8
2,6,3,112.5
2,6,4,129.2
2,6,5,393.1
3,1,2,47.2
3,1,4,58.5
3,1,5,134.3
3,1,6,48.9
3,2,1,91.2
3,2,4,144.1
3,2,5,285.2
3,2,6,102.1
3,4,1,144.9
3,4,2,187.7
3,4,5,352.9
3,4,6,152.8
3,5,1,354.8
3,5,2,464.6
3,5,4,595.6
3,5,6,509.2
3,6,1,93.2
3,6,2,114.8
3,6,4,188.4
3,6,5,434.8
4,1,2,136.4
4,1,3,179.6
4,1,5,237.6
4,1,6,127.5
4,2,1,205.6
4,2,3,295.1
4,2,5,480.6
4,2,6,190.6
4,3,1,285.2
4,3,2,356.7
4,3,5,573.0
4,3,6,296.9
4,5,1,449.8
4,5,2,590.2
4,5,3,689.7
4,5,6,458.1
4,6,1,198.5
4,6,2,246.6
4,6,3,333.7
4,6,5,475.9
5,1,2,521.3
5,1,3,529.8
5,1,4,626.0
5,1,6,578.1
5,2,1,687.2
5,2,3,761.8
5,2,4,602.9
5,2,6,601.1
5,3,1,689.7
5,3,2,829.3
5,3,4,1365.0
5,3,6,1116.0
5,4,1,808.9
5,4,2,973.0
5,4,3,1384.0
5,4,6,958.8
5,6,1,1029.0
5,6,2,1098.0
5,6,3,1489.0
5,6,4,1260.0
6,1,2,91.7
6,1,3,121.4
6,1,4,179.1
6,1,5,563.2
6,2,1,125.2
6,2,3,175.6
6,2,4,254.9
6,2,5,730.7
6,3,1,183.1
6,3,2,216.0
6,3,4,382.4
6,3,5,940.5
6,4,1,320.6
6,4,2,324.3
6,4,3,579.8
6,4,5,910.0
6,5,1,973.0
6,5,2,1177.0
6,5,3,1236.0
6,5,4,992.7
