b1,b2,b3,o
1,2,3,25.1
1,2,4,16.6
1,2,5,10.0
1,2,6,48.3
1,3,2,34.4
1,3,4,45.3
1,3,5,19.8
1,3,6,96.1
1,4,2,26.7
1,4,3,60.1
1,4,5,21.9
1,4,6,52.9
1,5,2,9.9
1,5,3,19.2
1,5,4,13.4
1,5,6,24.5
1,6,2,99.2
1,6,3,78.3
1,6,4,63.2
1,6,5,101.1
2,1,3,65.7
2,1,4,74.0
2,1,5,44.2
2,1,6,148.5
2,3,1,163.4
2,3,4,241.4
2,3,5,141.6
2,3,6,451.9
2,4,1,175.5
2,4,3,291.0
2,4,5,223.6
2,4,6,348.2
2,5,1,73.2
2,5,3,165.9
2,5,4,223.6
2,5,6,238.6
2,6,1,283.2
2,6,3,433.5
2,6,4,366.2
2,6,5,433.5
3,1,2,108.3
3,1,4,133.6
3,1,5,77.8
3,1,6,275.8
3,2,1,178.5
3,2,4,238.6
3,2,5,183.1
3,2,6,408.5
3,4,1,416.5
3,4,2,265.5
3,4,5,265.5
3,4,6,606.9
3,5,1,149.6
3,5,2,171.3
3,5,4,326.8
3,5,6,559.0
3,6,1,590.1
3,6,2,494.0
3,6,4,531.0
3,6,5,663.8
4,1,2,122.0
4,1,3,133.6
4,1,5,78.6
4,1,6,165.9
4,2,1,262.2
4,2,3,291.0
4,2,5,265.5
4,2,6,321.8
4,3,1,216.7
4,3,2,494.0
4,3,5,272.3
4,3,6,685.2
4,5,1,95.2
4,5,2,196.7
4,5,3,275.8
4,5,6,247.0
4,6,1,393.4
4,6,2,259.0
4,6,3,433.5
4,6,5,544.7
5,1,2,23.8
5,1,3,56.3
5,1,4,40.0
5,1,6,51.4
5,2,1,46.0
5,2,3,124.2
5,2,4,125.7
5,2,6,268.9
5,3,1,128.7
5,3,2,184.7
5,3,4,236.0
5,3,6,433.5
5,4,1,96.5
5,4,2,180.0
5,4,3,219.0
5,4,6,283.2
5,6,1,146.5
5,6,2,354.0
5,6,3,451.9
5,6,4,372.6
6,1,2,133.6
6,1,3,505.8
6,1,4,174.1
6,1,5,212.4
6,2,1,348.2
6,2,3,559.0
6,2,4,574.1
6,2,5,732.5
6,3,1,574.1
6,3,2,461.8
6,3,4,786.8
6,3,5,1118.0
6,4,1,574.1
6,4,2,559.0
6,4,3,1118.0
6,4,5,393.4
6,5,1,342.6
6,5,2,331.9
6,5,3,923.6
6,5,4,849.7
