b1,b2,b3,o
1,2,3,35.1
1,2,4,10.5
1,2,5,23.2
1,2,6,6.2
1,3,2,74.8
1,3,4,139.4
1,3,5,124.1
1,3,6,87.6
1,4,2,13.7
1,4,3,100.6
1,4,5,64.3
1,4,6,13.5
1,5,2,86.2
1,5,3,176.4
1,5,4,115.3
1,5,6,60.0
1,6,2,9.5
1,6,3,61.9
1,6,4,14.7
1,6,5,36.8
2,1,3,100.9
2,1,4,41.0
2,1,5,76.8
2,1,6,21.0
2,3,1,361.2
2,3,4,754.1
2,3,5,523.8
2,3,6,623.9
2,4,1,103.2
2,4,3,586.5
2,4,5,343.1
2,4,6,71.5
2,5,1,326.8
2,5,3,1247.0
2,5,4,693.2
2,5,6,222.8
2,6,1,35.2
2,6,3,245.1
2,6,4,74.1
2,6,5,122.3
3,1,2,309.1
3,1,4,454.5
3,1,5,334.7
3,1,6,431.6
3,2,1,413.4
3,2,4,707.5
3,2,5,523.8
3,2,6,762.5
3,4,1,1106.0
3,4,2,915.0
3,4,5,1183.0
3,4,6,1247.0
3,5,1,737.9
3,5,2,1055.0
3,5,4,1491.0
3,5,6,1345.0
3,6,1,754.1
3,6,2,1089.0
3,6,4,1089.0
3,6,5,1072.0
4,1,2,91.6
4,1,3,282.4
4,1,5,150.1
4,1,6,51.9
4,2,1,164.5
4,2,3,1106.0
4,2,5,607.3
4,2,6,98.3
4,3,1,635.4
4,3,2,1400.0
4,3,5,1460.0
4,3,6,1247.0
4,5,1,274.5
4,5,2,508.3
4,5,3,953.1
4,5,6,201.2
4,6,1,63.0
4,6,2,75.8
4,6,3,571.9
4,6,5,195.5
5,1,2,322.2
5,1,3,445.6
5,1,4,413.4
5,1,6,241.6
5,2,1,623.9
5,2,3,1072.0
5,2,4,891.2
5,2,6,375.0
5,3,1,940.1
5,3,2,1429.0
5,3,4,1596.0
5,3,6,1715.0
5,4,1,544.6
5,4,2,927.4
5,4,3,1460.0
5,4,6,504.6
5,6,1,343.1
5,6,2,348.3
5,6,3,1125.0
5,6,4,463.7
6,1,2,25.0
6,1,3,132.2
6,1,4,43.1
6,1,5,108.9
6,2,1,44.2
6,2,3,292.0
6,2,4,89.0
6,2,5,194.9
6,3,1,512.1
6,3,2,927.4
6,3,4,367.0
6,3,5,1183.0
6,4,1,86.6
6,4,2,92.1
6,4,3,672.8
6,4,5,299.6
6,5,1,260.9
6,5,2,299.6
6,5,3,1247.0
6,5,4,451.5
