b1,b2,b3,o
1,2,3,21.9
1,2,4,17.8
1,2,5,8.6
1,2,6,33.7
1,3,2,34.4
1,3,4,42.3
1,3,5,21.1
1,3,6,87.5
1,4,2,26.6
1,4,3,52.0
1,4,5,17.6
1,4,6,42.9
1,5,2,8.9
1,5,3,21.5
1,5,4,14.4
1,5,6,18.6
1,6,2,80.8
1,6,3,118.3
1,6,4,76.3
1,6,5,56.2
2,1,3,84.0
2,1,4,78.9
2,1,5,38.7
2,1,6,126.9
2,3,1,216.1
2,3,4,373.9
2,3,5,244.8
2,3,6,580.5
2,4,1,219.2
2,4,3,441.7
2,4,5,237.1
2,4,6,403.6
2,5,1,78.6
2,5,3,242.8
2,5,4,201.8
2,5,6,213.1
2,6,1,344.3
2,6,3,628.4
2,6,4,539.4
2,6,5,356.4
3,1,2,189.8
3,1,4,235.3
3,1,5,129.6
3,1,6,448.2
3,2,1,288.8
3,2,4,479.9
3,2,5,329.4
3,2,6,717.1
3,4,1,634.9
3,4,2,597.6
3,4,5,479.9
3,4,6,909.8
3,5,1,242.8
3,5,2,331.2
3,5,4,559.2
3,5,6,669.8
3,6,1,823.7
3,6,2,846.6
3,6,4,835.0
3,6,5,771.6
4,1,2,146.8
4,1,3,208.7
4,1,5,73.5
4,1,6,136.3
4,2,1,295.9
4,2,3,507.9
4,2,5,297.3
4,2,6,383.3
4,3,1,444.9
4,3,2,734.4
4,3,5,472.5
4,3,6,615.7
4,5,1,86.8
4,5,2,185.8
4,5,3,297.3
4,5,6,133.0
4,6,1,376.2
4,6,2,468.9
4,6,3,717.1
4,6,5,329.4
5,1,2,26.2
5,1,3,75.0
5,1,4,42.5
5,1,6,35.6
5,2,1,56.8
5,2,3,213.1
5,2,4,148.6
5,2,6,138.5
5,3,1,195.3
5,3,2,317.4
5,3,4,420.3
5,3,6,293.0
5,4,1,93.3
5,4,2,164.7
5,4,3,317.4
5,4,6,155.9
5,6,1,83.5
5,6,2,194.1
5,6,3,265.0
5,6,4,259.3
6,1,2,236.2
6,1,3,549.1
6,1,4,304.7
6,1,5,145.1
6,2,1,503.7
6,2,3,896.4
6,2,4,983.1
6,2,5,677.3
6,3,1,952.4
6,3,2,937.8
6,3,4,1296.0
6,3,5,1417.0
6,4,1,684.9
6,4,2,937.8
6,4,3,1604.0
6,4,5,491.5
6,5,1,201.8
6,5,2,423.3
6,5,3,909.8
6,5,4,472.5
