b1,b2,b3,o
1,2,3,33.6
1,2,4,69.5
1,2,5,71.3
1,2,6,53.3
1,3,2,32.1
1,3,4,51.4
1,3,5,41.7
1,3,6,32.4
1,4,2,105.4
1,4,3,131.7
1,4,5,186.5
1,4,6,141.5
1,5,2,91.5
1,5,3,83.2
1,5,4,152.0
1,5,6,104.3
1,6,2,104.3
1,6,3,75.5
1,6,4,190.9
1,6,5,186.5
2,1,3,38.4
2,1,4,97.5
2,1,5,78.0
2,1,6,63.8
2,3,1,42.0
2,3,4,61.8
2,3,5,44.8
2,3,6,27.4
2,4,1,257.9
2,4,3,138.3
2,4,5,206.1
2,4,6,141.5
2,5,1,142.3
2,5,3,84.9
2,5,4,206.1
2,5,6,109.2
2,6,1,130.6
2,6,3,60.9
2,6,4,212.3
2,6,5,149.2
3,1,2,30.7
3,1,4,49.9
3,1,5,36.7
3,1,6,25.6
3,2,1,41.8
3,2,4,40.4
3,2,5,31.7
3,2,6,18.9
3,4,1,80.7
3,4,2,63.4
3,4,5,54.6
3,4,6,36.1
3,5,1,62.9
3,5,2,50.4
3,5,4,80.2
3,5,6,33.4
3,6,1,44.4
3,6,2,28.1
3,6,4,47.4
3,6,5,36.8
4,1,2,330.6
4,1,3,288.0
4,1,5,291.4
4,1,6,273.6
4,2,1,518.5
4,2,3,239.1
4,2,5,421.0
4,2,6,239.1
4,3,1,300.3
4,3,2,200.2
4,3,5,217.9
4,3,6,160.4
4,5,1,376.0
4,5,2,400.5
4,5,3,321.9
4,5,6,264.8
4,6,1,439.8
4,6,2,298.5
4,6,3,241.4
4,6,5,257.9
5,1,2,179.7
5,1,3,143.2
5,1,4,267.7
5,1,6,173.4
5,2,1,207.8
5,2,3,118.9
5,2,4,272.1
5,2,6,153.9
5,3,1,144.4
5,3,2,103.2
5,3,4,187.3
5,3,6,62.9
5,4,1,456.1
5,4,2,559.7
5,4,3,349.3
5,4,6,376.0
5,6,1,218.9
5,6,2,174.0
5,6,3,114.0
5,6,4,296.7
6,1,2,191.6
6,1,3,150.1
6,1,4,439.8
6,1,5,339.7
6,2,1,246.3
6,2,3,81.8
6,2,4,332.8
6,2,5,337.4
6,3,1,132.4
6,3,2,74.0
6,3,4,176.5
6,3,5,117.0
6,4,1,615.7
6,4,2,381.8
6,4,3,305.9
6,4,5,608.1
6,5,1,370.3
6,5,2,319.8
6,5,3,154.4
6,5,4,443.8
