b1,b2,b3,o
1,2,3,17.7
1,2,4,19.2
1,2,5,27.9
1,2,6,66.5
1,3,2,16.0
1,3,4,8.7
1,3,5,13.3
1,3,6,38.8
1,4,2,16.9
1,4,3,10.9
1,4,5,14.1
1,4,6,42.3
1,5,2,35.4
1,5,3,23.1
1,5,4,26.0
1,5,6,66.0
1,6,2,170.4
1,6,3,132.5
1,6,4,135.1
1,6,5,170.4
2,1,3,126.1
2,1,4,119.3
2,1,5,206.1
2,1,6,388.4
2,3,1,213.4
2,3,4,299.8
2,3,5,442.7
2,3,6,796.0
2,4,1,208.2
2,4,3,338.0
2,4,5,368.9
2,4,6,687.6
2,5,1,467.0
2,5,3,702.6
2,5,4,585.5
2,5,6,1070.0
2,6,1,997.5
2,6,3,1600.0
2,6,4,1539.0
2,6,5,1815.0
3,1,2,69.8
3,1,4,36.6
3,1,5,50.6
3,1,6,144.9
3,2,1,189.0
3,2,4,216.6
3,2,5,308.9
3,2,6,565.0
3,4,1,58.3
3,4,2,150.1
3,4,5,91.9
3,4,6,198.2
3,5,1,110.3
3,5,2,250.5
3,5,4,154.0
3,5,6,320.0
3,6,1,573.0
3,6,2,1022.0
3,6,4,662.3
3,6,5,816.1
4,1,2,49.3
4,1,3,37.6
4,1,5,33.1
4,1,6,90.0
4,2,1,123.2
4,2,3,225.7
4,2,5,173.5
4,2,6,387.5
4,3,1,69.8
4,3,2,159.8
4,3,5,108.7
4,3,6,203.2
4,5,1,54.3
4,5,2,122.4
4,5,3,110.8
4,5,6,129.6
4,6,1,224.1
4,6,2,408.0
4,6,3,321.9
4,6,5,271.5
5,1,2,134.3
5,1,3,107.0
5,1,4,89.5
5,1,6,230.2
5,2,1,387.5
5,2,3,519.6
5,2,4,491.1
5,2,6,681.8
5,3,1,185.9
5,3,2,494.1
5,3,4,278.6
5,3,6,540.4
5,4,1,118.3
5,4,2,305.4
5,4,3,259.3
5,4,6,266.6
5,6,1,569.0
5,6,2,928.7
5,6,3,751.6
5,6,4,721.4
6,1,2,711.9
6,1,3,967.6
6,1,4,769.5
6,1,5,1262.0
6,2,1,1553.0
6,2,3,2098.0
6,2,4,1836.0
6,2,5,2486.0
6,3,1,1303.0
6,3,2,2448.0
6,3,4,1070.0
6,3,5,1665.0
6,4,1,816.1
6,4,2,1836.0
6,4,3,1243.0
6,4,5,1369.0
6,5,1,1632.0
6,5,2,2565.0
6,5,3,1947.0
6,5,4,1224.0
