b1,b2,b3,o
1,2,3,37.4
1,2,4,8.7
1,2,5,20.3
1,2,6,36.9
1,3,2,74.0
1,3,4,58.9
1,3,5,73.7
1,3,6,108.4
1,4,2,6.4
1,4,3,31.7
1,4,5,6.1
1,4,6,11.9
1,5,2,24.3
1,5,3,90.6
1,5,4,14.3
1,5,6,33.7
1,6,2,95.2
1,6,3,179.5
1,6,4,61.4
1,6,5,110.2
2,1,3,263.0
2,1,4,103.7
2,1,5,131.5
2,1,6,308.9
2,3,1,450.2
2,3,4,542.1
2,3,5,781.3
2,3,6,983.9
2,4,1,170.3
2,4,3,603.8
2,4,5,233.0
2,4,6,565.2
2,5,1,379.5
2,5,3,1265.0
2,5,4,450.2
2,5,6,664.1
2,6,1,421.7
2,6,3,1562.0
2,6,4,699.1
2,6,5,1265.0
3,1,2,340.6
3,1,4,223.2
3,1,5,235.1
3,1,6,603.8
3,2,1,458.0
3,2,4,531.3
3,2,5,647.9
3,2,6,1207.0
3,4,1,520.9
3,4,2,718.0
3,4,5,805.0
3,4,6,805.0
3,5,1,565.2
3,5,2,1062.0
3,5,4,699.1
3,5,6,1398.0
3,6,1,737.9
3,6,2,1562.0
3,6,4,1207.0
3,6,5,1062.0
4,1,2,25.7
4,1,3,96.2
4,1,5,19.5
4,1,6,32.7
4,2,1,99.5
4,2,3,577.5
4,2,5,198.2
4,2,6,288.7
4,3,1,282.6
4,3,2,718.0
4,3,5,510.9
4,3,6,632.5
4,5,1,35.5
4,5,2,89.7
4,5,3,235.1
4,5,6,57.2
4,6,1,129.5
4,6,2,474.4
4,6,3,458.0
4,6,5,207.5
5,1,2,167.0
5,1,3,196.7
5,1,4,66.5
5,1,6,160.0
5,2,1,235.1
5,2,3,699.1
5,2,4,245.9
5,2,6,520.9
5,3,1,553.4
5,3,2,1021.0
5,3,4,759.0
5,3,6,1106.0
5,4,1,84.3
5,4,2,332.0
5,4,3,664.1
5,4,6,212.5
5,6,1,253.0
5,6,2,491.9
5,6,3,664.1
5,6,4,285.6
6,1,2,354.2
6,1,3,1021.0
6,1,4,327.9
6,1,5,435.5
6,2,1,531.3
6,2,3,1475.0
6,2,4,781.3
6,2,5,1328.0
6,3,1,1562.0
6,3,2,1660.0
6,3,4,1475.0
6,3,5,1771.0
6,4,1,435.5
6,4,2,948.8
6,4,3,1106.0
6,4,5,520.9
6,5,1,491.9
6,5,2,1106.0
6,5,3,1207.0
6,5,4,483.0
