b1,b2,b3,o
1,2,3,10.9
1,2,4,39.6
1,2,5,155.1
1,2,6,55.8
1,3,2,9.9
1,3,4,22.9
1,3,5,117.6
1,3,6,34.9
1,4,2,95.3
1,4,3,73.3
1,4,5,406.2
1,4,6,149.6
1,5,2,496.9
1,5,3,370.9
1,5,4,501.8
1,5,6,609.3
1,6,2,135.0
1,6,3,114.2
1,6,4,193.8
1,6,5,775.5
2,1,3,13.0
2,1,4,46.5
2,1,5,236.9
2,1,6,62.8
2,3,1,11.1
2,3,4,25.3
2,3,5,137.9
2,3,6,30.7
2,4,1,107.9
2,4,3,78.7
2,4,5,544.5
2,4,6,202.3
2,5,1,384.8
2,5,3,457.0
2,5,4,647.9
2,5,6,588.3
2,6,1,149.2
2,6,3,95.3
2,6,4,186.8
2,6,5,562.5
3,1,2,10.3
3,1,4,20.4
3,1,5,99.9
3,1,6,32.8
3,2,1,11.7
3,2,4,22.2
3,2,5,154.6
3,2,6,29.1
3,4,1,47.3
3,4,2,49.2
3,4,5,323.9
3,4,6,78.2
3,5,1,412.8
3,5,2,399.9
3,5,4,544.5
3,5,6,437.5
3,6,1,71.0
3,6,2,66.4
3,6,4,97.1
3,6,5,416.1
4,1,2,275.2
4,1,3,139.8
4,1,5,332.3
4,1,6,217.8
4,2,1,360.4
4,2,3,208.9
4,2,5,741.8
4,2,6,399.9
4,3,1,143.3
4,3,2,195.3
4,3,5,602.2
4,3,6,267.9
4,5,1,396.8
4,5,2,947.9
4,5,3,882.5
4,5,6,984.3
4,6,1,336.7
4,6,2,390.7
4,6,3,328.1
4,6,5,1066.0
5,1,2,1003.0
5,1,3,731.2
5,1,4,581.6
5,1,6,898.0
5,2,1,1023.0
5,2,3,568.7
5,2,4,787.5
5,2,6,1248.0
5,3,1,720.9
5,3,2,775.5
5,3,4,1190.0
5,3,6,1137.0
5,4,1,631.9
5,4,2,1248.0
5,4,3,1163.0
5,4,6,1551.0
5,6,1,898.0
5,6,2,1312.0
5,6,3,1462.0
5,6,4,1706.0
6,1,2,198.4
6,1,3,177.7
6,1,4,433.7
6,1,5,1462.0
6,2,1,234.8
6,2,3,159.4
6,2,4,506.8
6,2,5,1421.0
6,3,1,184.1
6,3,2,154.1
6,3,4,406.2
6,3,5,1163.0
6,4,1,492.1
6,4,2,763.9
6,4,3,595.2
6,4,5,1651.0
6,5,1,1968.0
6,5,2,1044.0
6,5,3,1828.0
6,5,4,2047.0
