b1,b2,b3,o
1,2,3,25.5
1,2,4,78.3
1,2,5,106.2
1,2,6,28.2
1,3,2,22.6
1,3,4,59.1
1,3,5,114.9
1,3,6,14.7
1,4,2,177.0
1,4,3,181.8
1,4,5,359.7
1,4,6,152.0
1,5,2,240.6
1,5,3,230.7
1,5,4,371.7
1,5,6,213.1
1,6,2,17.7
1,6,3,12.6
1,6,4,55.3
1,6,5,116.5
2,1,3,47.1
2,1,4,131.2
2,1,5,172.4
2,1,6,48.6
2,3,1,49.7
2,3,4,63.3
2,3,5,96.9
2,3,6,32.2
2,4,1,244.2
2,4,3,161.6
2,4,5,337.9
2,4,6,202.7
2,5,1,446.0
2,5,3,269.8
2,5,4,458.3
2,5,6,452.1
2,6,1,56.3
2,6,3,43.3
2,6,4,156.3
2,6,5,235.6
3,1,2,46.5
3,1,4,91.6
3,1,5,117.8
3,1,6,26.3
3,2,1,50.0
3,2,4,58.7
3,2,5,91.9
3,2,6,31.7
3,4,1,148.0
3,4,2,102.3
3,4,5,126.2
3,4,6,80.4
3,5,1,257.3
3,5,2,233.9
3,5,4,195.6
3,5,6,185.8
3,6,1,24.2
3,6,2,30.8
3,6,4,66.5
3,6,5,98.6
4,1,2,506.9
4,1,3,514.7
4,1,5,440.2
4,1,6,413.0
4,2,1,656.0
4,2,3,321.6
4,2,5,619.5
4,2,6,464.6
4,3,1,393.6
4,3,2,181.8
4,3,5,452.1
4,3,6,312.6
4,5,1,880.4
4,5,2,760.3
4,5,3,631.2
4,5,6,796.5
4,6,1,548.4
4,6,2,557.6
4,6,3,458.3
4,6,5,760.3
5,1,2,743.4
5,1,3,514.7
5,1,4,778.0
5,1,6,743.4
5,2,1,1045.0
5,2,3,464.6
5,2,4,471.2
5,2,6,836.4
5,3,1,836.4
5,3,2,499.3
5,3,4,608.3
5,3,6,929.3
5,4,1,1153.0
5,4,2,743.4
5,4,3,1013.0
5,4,6,1194.0
5,6,1,363.6
5,6,2,904.2
5,6,3,1079.0
5,6,4,1394.0
6,1,2,26.3
6,1,3,15.5
6,1,4,79.4
6,1,5,123.0
6,2,1,48.1
6,2,3,33.5
6,2,4,164.0
6,2,5,253.4
6,3,1,21.4
6,3,2,27.6
6,3,4,86.0
6,3,5,177.9
6,4,1,238.9
6,4,2,321.6
6,4,3,251.5
6,4,5,477.9
6,5,1,315.6
6,5,2,557.6
6,5,3,631.2
6,5,4,682.7
