b1,b2,b3,o
1,2,3,9.9
1,2,4,13.3
1,2,5,122.1
1,2,6,12.9
1,3,2,16.8
1,3,4,17.4
1,3,5,180.9
1,3,6,24.4
1,4,2,18.1
1,4,3,21.9
1,4,5,165.9
1,4,6,28.4
1,5,2,207.4
1,5,3,248.0
1,5,4,707.6
1,5,6,414.8
1,6,2,23.9
1,6,3,30.4
1,6,4,51.6
1,6,5,270.3
2,1,3,25.3
2,1,4,35.9
2,1,5,316.5
2,1,6,32.4
2,3,1,63.4
2,3,4,69.1
2,3,5,445.5
2,3,6,65.0
2,4,1,98.2
2,4,3,93.6
2,4,5,462.7
2,4,6,82.6
2,5,1,534.6
2,5,3,751.8
2,5,4,1046.0
2,5,6,471.7
2,6,1,92.5
2,6,3,87.4
2,6,4,70.1
2,6,5,650.2
3,1,2,48.8
3,1,4,57.0
3,1,5,375.9
3,1,6,69.3
3,2,1,81.0
3,2,4,78.6
3,2,5,414.8
3,2,6,86.5
3,4,1,87.8
3,4,2,133.6
3,4,5,925.4
3,4,6,162.5
3,5,1,523.0
3,5,2,422.1
3,5,4,802.0
3,5,6,891.1
3,6,1,165.9
3,6,2,151.3
3,6,4,189.4
3,6,5,829.6
4,1,2,62.0
4,1,3,72.4
4,1,5,211.0
4,1,6,57.4
4,2,1,82.9
4,2,3,137.4
4,2,5,491.0
4,2,6,77.3
4,3,1,99.4
4,3,2,154.2
4,3,5,453.9
4,3,6,178.2
4,5,1,481.2
4,5,2,751.8
4,5,3,751.8
4,5,6,407.8
4,6,1,61.8
4,6,2,61.3
4,6,3,152.2
4,6,5,279.7
5,1,2,343.7
5,1,3,429.6
5,1,4,1093.0
5,1,6,546.8
5,2,1,601.5
5,2,3,729.1
5,2,4,668.3
5,2,6,925.4
5,3,1,776.1
5,3,2,1002.0
5,3,4,829.6
5,3,6,751.8
5,4,1,1203.0
5,4,2,1415.0
5,4,3,1718.0
5,4,6,802.0
5,6,1,1718.0
5,6,2,1002.0
5,6,3,1046.0
5,6,4,729.1
6,1,2,75.4
6,1,3,141.5
6,1,4,115.6
6,1,5,751.8
6,2,1,122.1
6,2,3,118.5
6,2,4,128.6
6,2,5,776.1
6,3,1,209.2
6,3,2,178.2
6,3,4,286.4
6,3,5,891.1
6,4,1,136.7
6,4,2,119.1
6,4,3,245.5
6,4,5,559.5
6,5,1,1266.0
6,5,2,1145.0
6,5,3,1145.0
6,5,4,1145.0
