b1,b2,b3,o
1,2,3,13.3
1,2,4,25.5
1,2,5,16.0
1,2,6,120.7
1,3,2,11.1
1,3,4,8.3
1,3,5,4.1
1,3,6,83.0
1,4,2,27.8
1,4,3,15.7
1,4,5,15.7
1,4,6,137.8
1,5,2,25.5
1,5,3,9.1
1,5,4,19.4
1,5,6,185.9
1,6,2,456.9
1,6,3,399.8
1,6,4,515.9
1,6,5,371.9
2,1,3,201.1
2,1,4,246.0
2,1,5,236.9
2,1,6,492.1
2,3,1,404.9
2,3,4,799.6
2,3,5,477.4
2,3,6,1599.0
2,4,1,463.5
2,4,3,1066.0
2,4,5,1453.0
2,4,6,1453.0
2,5,1,533.1
2,5,3,726.9
2,5,4,1390.0
2,5,6,2284.0
2,6,1,1142.0
2,6,3,1999.0
2,6,4,1279.0
2,6,5,3198.0
3,1,2,90.1
3,1,4,55.1
3,1,5,28.2
3,1,6,347.6
3,2,1,301.7
3,2,4,507.7
3,2,5,313.6
3,2,6,864.5
3,4,1,146.7
3,4,2,444.2
3,4,5,197.4
3,4,6,695.3
3,5,1,62.5
3,5,2,293.4
3,5,4,159.1
3,5,6,652.8
3,6,1,841.7
3,6,2,1103.0
3,6,4,1230.0
3,6,5,1103.0
4,1,2,153.0
4,1,3,118.0
4,1,5,78.7
4,1,6,581.5
4,2,1,561.1
4,2,3,1142.0
4,2,5,743.8
4,2,6,913.9
4,3,1,213.2
4,3,2,420.8
4,3,5,249.9
4,3,6,1683.0
4,5,1,136.6
4,5,2,307.5
4,5,3,271.0
4,5,6,1453.0
4,6,1,1523.0
4,6,2,1230.0
4,6,3,2907.0
4,6,5,2460.0
5,1,2,165.7
5,1,3,54.4
5,1,4,94.9
5,1,6,499.8
5,2,1,410.0
5,2,3,571.2
5,2,4,743.8
5,2,6,2460.0
5,3,1,94.3
5,3,2,355.4
5,3,4,304.6
5,3,6,888.5
5,4,1,230.1
5,4,2,710.8
5,4,3,515.9
5,4,6,1683.0
5,6,1,1103.0
5,6,2,2665.0
5,6,3,1523.0
5,6,4,1881.0
6,1,2,542.1
6,1,3,1184.0
6,1,4,1683.0
6,1,5,1523.0
6,2,1,913.9
6,2,3,2284.0
6,2,4,2132.0
6,2,5,2460.0
6,3,1,1332.0
6,3,2,2460.0
6,3,4,2665.0
6,3,5,1881.0
6,4,1,1390.0
6,4,2,1777.0
6,4,3,2907.0
6,4,5,3554.0
6,5,1,1999.0
6,5,2,3198.0
6,5,3,1103.0
6,5,4,2132.0
