b1,b2,b3,o
1,2,3,25.5
1,2,4,17.9
1,2,5,12.0
1,2,6,95.5
1,3,2,26.4
1,3,4,18.6
1,3,5,14.1
1,3,6,101.3
1,4,2,26.6
1,4,3,24.4
1,4,5,12.4
1,4,6,84.4
1,5,2,13.6
1,5,3,14.7
1,5,4,13.8
1,5,6,40.4
1,6,2,226.8
1,6,3,267.4
1,6,4,274.2
1,6,5,200.6
2,1,3,141.1
2,1,4,150.3
2,1,5,81.0
2,1,6,355.6
2,3,1,279.8
2,3,4,466.8
2,3,5,303.4
2,3,6,1184.0
2,4,1,304.3
2,4,3,665.0
2,4,5,345.5
2,4,6,980.8
2,5,1,118.7
2,5,3,329.1
2,5,4,279.0
2,5,6,564.5
2,6,1,916.0
2,6,3,1618.0
2,6,4,1312.0
2,6,5,859.2
3,1,2,136.5
3,1,4,86.5
3,1,5,59.1
3,1,6,299.6
3,2,1,283.0
3,2,4,335.9
3,2,5,240.3
3,2,6,730.0
3,4,1,145.7
3,4,2,222.7
3,4,5,111.3
3,4,6,302.4
3,5,1,87.2
3,5,2,137.3
3,5,4,109.1
3,5,6,235.6
3,6,1,874.7
3,6,2,1001.0
3,6,4,866.9
3,6,5,651.6
4,1,2,101.3
4,1,3,99.8
4,1,5,45.1
4,1,6,162.6
4,2,1,195.3
4,2,3,539.4
4,2,5,168.8
4,2,6,567.8
4,3,1,240.3
4,3,2,548.5
4,3,5,217.2
4,3,6,606.8
4,5,1,49.3
4,5,2,100.6
4,5,3,107.8
4,5,6,97.5
4,6,1,584.9
4,6,2,741.2
4,6,3,933.6
4,6,5,363.6
5,1,2,30.7
5,1,3,44.2
5,1,4,32.5
5,1,6,70.5
5,2,1,63.3
5,2,3,201.4
5,2,4,139.7
5,2,6,232.8
5,3,1,88.2
5,3,2,178.4
5,3,4,162.3
5,3,6,294.2
5,4,1,46.7
5,4,2,98.2
5,4,3,149.6
5,4,6,112.1
5,6,1,174.3
5,6,2,261.7
5,6,3,396.3
5,6,4,245.2
6,1,2,851.7
6,1,3,1566.0
6,1,4,1618.0
6,1,5,1229.0
6,2,1,1213.0
6,2,3,2206.0
6,2,4,2206.0
6,2,5,1733.0
6,3,1,1348.0
6,3,2,2311.0
6,3,4,1941.0
6,3,5,1903.0
6,4,1,1703.0
6,4,2,2774.0
6,4,3,1832.0
6,4,5,1198.0
6,5,1,970.9
6,5,2,1427.0
6,5,3,1541.0
6,5,4,924.7
