b1,b2,b3,o
1,2,3,23.0
1,2,4,15.2
1,2,5,66.0
1,2,6,24.2
1,3,2,31.1
1,3,4,13.8
1,3,5,67.9
1,3,6,22.7
1,4,2,16.2
1,4,3,16.9
1,4,5,35.0
1,4,6,6.9
1,5,2,85.0
1,5,3,129.9
1,5,4,85.6
1,5,6,114.3
1,6,2,36.0
1,6,3,38.9
1,6,4,14.5
1,6,5,85.6
2,1,3,142.0
2,1,4,81.2
2,1,5,248.0
2,1,6,115.0
2,3,1,282.9
2,3,4,215.8
2,3,5,429.2
2,3,6,406.4
2,4,1,168.2
2,4,3,300.8
2,4,5,477.5
2,4,6,205.3
2,5,1,658.6
2,5,3,658.6
2,5,4,682.2
2,5,6,682.2
2,6,1,313.1
2,6,3,530.6
2,6,4,287.2
2,6,5,749.0
3,1,2,151.6
3,1,4,75.2
3,1,5,178.5
3,1,6,97.9
3,2,1,276.8
3,2,4,232.9
3,2,5,489.7
3,2,6,374.5
3,4,1,118.2
3,4,2,270.9
3,4,5,335.1
3,4,6,114.0
3,5,1,315.7
3,5,2,812.8
3,5,4,397.9
3,5,6,516.2
3,6,1,185.4
3,6,2,489.7
3,6,4,203.2
3,6,5,606.4
4,1,2,64.0
4,1,3,56.4
4,1,5,80.7
4,1,6,21.8
4,2,1,161.8
4,2,3,291.6
4,2,5,335.1
4,2,6,133.1
4,3,1,104.9
4,3,2,187.2
4,3,5,190.0
4,3,6,94.0
4,5,1,132.6
4,5,2,211.0
4,5,3,244.8
4,5,6,98.7
4,6,1,35.3
4,6,2,101.3
4,6,3,100.5
4,6,5,104.6
5,1,2,460.2
5,1,3,374.5
5,1,4,424.4
5,1,6,282.9
5,2,1,616.1
5,2,3,682.2
5,2,4,578.8
5,2,6,682.2
5,3,1,489.7
5,3,2,812.8
5,3,4,578.8
5,3,6,626.2
5,4,1,429.2
5,4,2,682.2
5,4,3,812.8
5,4,6,353.7
5,6,1,389.8
5,6,2,647.5
5,6,3,749.0
5,6,4,350.4
6,1,2,93.1
6,1,3,152.2
6,1,4,57.4
6,1,5,269.0
6,2,1,224.7
6,2,3,406.4
6,2,4,265.3
6,2,5,606.4
6,3,1,241.7
6,3,2,596.9
6,3,4,191.0
6,3,5,682.2
6,4,1,68.3
6,4,2,194.9
6,4,3,205.3
6,4,5,274.8
6,5,1,402.1
6,5,2,749.0
6,5,3,909.6
6,5,4,460.2
