b1,b2,b3,o
1,2,3,32.2
1,2,4,79.7
1,2,5,19.1
1,2,6,266.4
1,3,2,27.9
1,3,4,27.3
1,3,5,8.3
1,3,6,202.5
1,4,2,91.9
1,4,3,42.4
1,4,5,32.5
1,4,6,291.1
1,5,2,11.7
1,5,3,7.1
1,5,4,19.7
1,5,6,69.6
1,6,2,358.3
1,6,3,356.7
1,6,4,445.6
1,6,5,257.5
2,1,3,165.3
2,1,4,338.6
2,1,5,101.0
2,1,6,692.5
2,3,1,250.8
2,3,4,630.1
2,3,5,239.8
2,3,6,1410.0
2,4,1,683.3
2,4,3,817.8
2,4,5,630.1
2,4,6,937.4
2,5,1,125.0
2,5,3,198.3
2,5,4,474.5
2,5,6,510.7
2,6,1,1024.0
2,6,3,1537.0
2,6,4,1385.0
2,6,5,1478.0
3,1,2,99.0
3,1,4,57.9
3,1,5,24.5
3,1,6,416.6
3,2,1,200.1
3,2,4,411.0
3,2,5,191.7
3,2,6,1090.0
3,4,1,168.5
3,4,2,416.6
3,4,5,155.4
3,4,6,746.3
3,5,1,27.2
3,5,2,101.3
3,5,4,99.9
3,5,6,286.8
3,6,1,1182.0
3,6,2,1436.0
3,6,4,1302.0
3,6,5,931.8
4,1,2,212.0
4,1,3,144.0
4,1,5,72.4
4,1,6,295.6
4,2,1,374.9
4,2,3,637.9
4,2,5,367.8
4,2,6,612.5
4,3,1,190.2
4,3,2,569.4
4,3,5,230.8
4,3,6,899.1
4,5,1,62.9
4,5,2,163.0
4,5,3,132.8
4,5,6,213.2
4,6,1,715.1
4,6,2,849.4
4,6,3,1004.0
4,6,5,668.4
5,1,2,18.8
5,1,3,14.0
5,1,4,32.4
5,1,6,66.3
5,2,1,55.0
5,2,3,92.1
5,2,4,197.3
5,2,6,278.0
5,3,1,22.6
5,3,2,72.0
5,3,4,87.9
5,3,6,192.1
5,4,1,61.3
5,4,2,171.7
5,4,3,104.6
5,4,6,212.0
5,6,1,141.3
5,6,2,244.4
5,6,3,236.1
5,6,4,272.6
6,1,2,659.8
6,1,3,813.4
6,1,4,1138.0
6,1,5,569.4
6,2,1,949.0
6,2,3,1553.0
6,2,4,1635.0
6,2,5,1601.0
6,3,1,1220.0
6,3,2,1767.0
6,3,4,1239.0
6,3,5,1147.0
6,4,1,1436.0
6,4,2,1522.0
6,4,3,1747.0
6,4,5,1360.0
6,5,1,561.1
6,5,2,1090.0
6,5,3,998.3
6,5,4,1004.0
