b1,b2,b3,o
1,2,3,5.9
1,2,4,7.2
1,2,5,103.1
1,2,6,22.4
1,3,2,13.4
1,3,4,22.4
1,3,5,149.6
1,3,6,45.9
1,4,2,20.0
1,4,3,52.8
1,4,5,221.1
1,4,6,49.0
1,5,2,177.4
1,5,3,339.1
1,5,4,401.5
1,5,6,258.6
1,6,2,56.5
1,6,3,81.6
1,6,4,88.2
1,6,5,331.7
2,1,3,11.2
2,1,4,11.0
2,1,5,203.4
2,1,6,39.6
2,3,1,31.1
2,3,4,52.6
2,3,5,354.8
2,3,6,141.2
2,4,1,38.2
2,4,3,96.5
2,4,5,526.1
2,4,6,73.3
2,5,1,346.8
2,5,3,412.4
2,5,4,693.6
2,5,6,435.9
2,6,1,97.8
2,6,3,272.4
2,6,4,112.2
2,6,5,1271.0
3,1,2,28.1
3,1,4,63.5
3,1,5,139.9
3,1,6,96.5
3,2,1,53.1
3,2,4,100.3
3,2,5,317.9
3,2,6,193.1
3,4,1,138.7
3,4,2,137.4
3,4,5,953.7
3,4,6,200.7
3,5,1,254.3
3,5,2,372.1
3,5,4,803.1
3,5,6,1387.0
3,6,1,311.4
3,6,2,412.4
3,6,4,354.8
3,6,5,897.6
4,1,2,66.3
4,1,3,158.9
4,1,5,324.6
4,1,6,158.9
4,2,1,75.9
4,2,3,190.7
4,2,5,391.2
4,2,6,124.0
4,3,1,209.0
4,3,2,211.9
4,3,5,610.3
4,3,6,423.8
4,5,1,492.2
4,5,2,953.7
4,5,3,1173.0
4,5,6,195.6
4,6,1,195.6
4,6,2,224.4
4,6,3,492.2
4,6,5,1907.0
5,1,2,586.9
5,1,3,401.5
5,1,4,586.9
5,1,6,726.6
5,2,1,610.3
5,2,3,897.6
5,2,4,610.3
5,2,6,693.6
5,3,1,610.3
5,3,2,1173.0
5,3,4,1525.0
5,3,6,1695.0
5,4,1,354.8
5,4,2,1271.0
5,4,3,2543.0
5,4,6,1173.0
5,6,1,1089.0
5,6,2,953.7
5,6,3,726.6
5,6,4,1907.0
6,1,2,130.4
6,1,3,221.1
6,1,4,158.9
6,1,5,847.7
6,2,1,160.6
6,2,3,476.8
6,2,4,165.8
6,2,5,1387.0
6,3,1,287.9
6,3,2,526.1
6,3,4,586.9
6,3,5,1907.0
6,4,1,305.1
6,4,2,293.4
6,4,3,897.6
6,4,5,1525.0
6,5,1,1089.0
6,5,2,1907.0
6,5,3,1907.0
6,5,4,1907.0
