b1,b2,b3,o
1,2,3,19.5
1,2,4,15.3
1,2,5,47.8
1,2,6,30.0
1,3,2,20.7
1,3,4,12.6
1,3,5,44.0
1,3,6,23.2
1,4,2,12.8
1,4,3,15.5
1,4,5,32.7
1,4,6,15.0
1,5,2,99.7
1,5,3,77.6
1,5,4,87.4
1,5,6,75.5
1,6,2,57.7
1,6,3,46.7
1,6,4,38.4
1,6,5,101.0
2,1,3,71.5
2,1,4,55.0
2,1,5,168.2
2,1,6,107.5
2,3,1,118.9
2,3,4,100.5
2,3,5,190.5
2,3,6,196.1
2,4,1,82.0
2,4,3,107.5
2,4,5,196.1
2,4,6,123.7
2,5,1,248.2
2,5,3,243.7
2,5,4,306.9
2,5,6,269.9
2,6,1,220.9
2,6,3,262.8
2,6,4,261.1
2,6,5,558.5
3,1,2,68.2
3,1,4,46.5
3,1,5,95.2
3,1,6,79.4
3,2,1,129.7
3,2,4,104.1
3,2,5,181.9
3,2,6,210.5
3,4,1,66.4
3,4,2,107.8
3,4,5,177.9
3,4,6,113.2
3,5,1,207.2
3,5,2,277.3
3,5,4,293.5
3,5,6,372.3
3,6,1,171.8
3,6,2,261.1
3,6,4,203.1
3,6,5,386.6
4,1,2,42.5
4,1,3,45.2
4,1,5,71.6
4,1,6,37.4
4,2,1,86.1
4,2,3,118.9
4,2,5,197.1
4,2,6,121.1
4,3,1,86.1
4,3,2,145.7
4,3,5,199.0
4,3,6,150.0
4,5,1,126.4
4,5,2,225.9
4,5,3,193.3
4,5,6,116.5
4,6,1,80.2
4,6,2,162.8
4,6,3,196.1
4,6,5,157.0
5,1,2,441.9
5,1,3,271.7
5,1,4,365.5
5,1,6,383.0
5,2,1,441.9
5,2,3,467.6
5,2,4,309.3
5,2,6,418.9
5,3,1,355.8
5,3,2,558.5
5,3,4,609.3
5,3,6,529.1
5,4,1,293.5
5,4,2,591.4
5,4,3,574.5
5,4,6,346.6
5,6,1,473.1
5,6,2,473.1
5,6,3,648.6
5,6,4,437.1
6,1,2,204.1
6,1,3,196.1
6,1,4,136.7
6,1,5,321.7
6,2,1,309.3
6,2,3,386.6
6,2,4,462.2
6,2,5,566.4
6,3,1,297.8
6,3,2,398.1
6,3,4,355.8
6,3,5,618.7
6,4,1,195.2
6,4,2,437.1
6,4,3,368.9
6,4,5,456.9
6,5,1,600.2
6,5,2,718.1
6,5,3,773.3
6,5,4,467.6
