b1,b2,b3,o
1,2,3,37.7
1,2,4,14.6
1,2,5,40.9
1,2,6,29.3
1,3,2,58.9
1,3,4,36.3
1,3,5,68.0
1,3,6,62.3
1,4,2,13.4
1,4,3,30.5
1,4,5,16.4
1,4,6,9.8
1,5,2,67.6
1,5,3,112.4
1,5,4,44.1
1,5,6,47.1
1,6,2,62.7
1,6,3,118.3
1,6,4,26.2
1,6,5,59.4
2,1,3,116.6
2,1,4,54.0
2,1,5,112.1
2,1,6,84.4
2,3,1,247.7
2,3,4,275.0
2,3,5,451.4
2,3,6,468.2
2,4,1,81.2
2,4,3,236.7
2,4,5,167.0
2,4,6,101.3
2,5,1,315.6
2,5,3,666.4
2,5,4,329.7
2,5,6,312.5
2,6,1,237.8
2,6,3,707.6
2,6,4,214.2
2,6,5,419.1
3,1,2,231.7
3,1,4,154.0
3,1,5,257.0
3,1,6,249.1
3,2,1,392.3
3,2,4,394.2
3,2,5,675.3
3,2,6,654.3
3,4,1,189.8
3,4,2,335.4
3,4,5,427.6
3,4,6,227.5
3,5,1,473.5
3,5,2,926.1
3,5,4,749.7
3,5,6,598.3
3,6,1,529.2
3,6,2,1011.0
3,6,4,460.5
3,6,5,656.0
4,1,2,32.2
4,1,3,74.3
4,1,5,27.9
4,1,6,16.9
4,2,1,67.4
4,2,3,208.8
4,2,5,108.4
4,2,6,71.7
4,3,1,196.5
4,3,2,330.1
4,3,5,345.5
4,3,6,213.3
4,5,1,37.5
4,5,2,87.9
4,5,3,195.4
4,5,6,28.4
4,6,1,26.2
4,6,2,62.4
4,6,3,149.7
4,6,5,32.0
5,1,2,209.5
5,1,3,337.6
5,1,4,128.0
5,1,6,135.7
5,2,1,412.2
5,2,3,936.4
5,2,4,384.0
5,2,6,453.9
5,3,1,550.0
5,3,2,1104.0
5,3,4,939.9
5,3,6,902.9
5,4,1,120.5
5,4,2,234.3
5,4,3,514.1
5,4,6,91.9
5,6,1,174.2
5,6,2,325.0
5,6,3,649.2
5,6,4,118.6
6,1,2,244.1
6,1,3,485.3
6,1,4,83.3
6,1,5,246.4
6,2,1,427.6
6,2,3,965.1
6,2,4,359.3
6,2,5,736.5
6,3,1,922.7
6,3,2,1199.0
6,3,4,782.3
6,3,5,1124.0
6,4,1,100.0
6,4,2,248.9
6,4,3,506.8
6,4,5,135.8
6,5,1,262.1
6,5,2,607.0
6,5,3,919.3
6,5,4,166.0
