b1,b2,b3,o
1,2,3,13.6
1,2,4,49.7
1,2,5,32.6
1,2,6,151.2
1,3,2,11.4
1,3,4,21.7
1,3,5,13.6
1,3,6,133.8
1,4,2,62.6
1,4,3,45.7
1,4,5,65.1
1,4,6,119.4
1,5,2,49.8
1,5,3,26.2
1,5,4,84.6
1,5,6,169.2
1,6,2,375.8
1,6,3,365.1
1,6,4,381.4
1,6,5,399.3
2,1,3,26.1
2,1,4,68.3
2,1,5,65.8
2,1,6,243.4
2,3,1,27.0
2,3,4,72.6
2,3,5,36.6
2,3,6,359.9
2,4,1,186.5
2,4,3,127.7
2,4,5,202.8
2,4,6,293.7
2,5,1,105.6
2,5,3,58.3
2,5,4,143.5
2,5,6,245.7
2,6,1,456.3
2,6,3,655.3
2,6,4,672.5
2,6,5,730.2
3,1,2,15.2
3,1,4,33.8
3,1,5,20.3
3,1,6,187.9
3,2,1,20.9
3,2,4,57.8
3,2,5,24.6
3,2,6,269.0
3,4,1,67.4
3,4,2,87.8
3,4,5,85.4
3,4,6,230.2
3,5,1,36.8
3,5,2,31.3
3,5,4,74.0
3,5,6,202.8
3,6,1,354.9
3,6,2,482.2
3,6,4,456.3
3,6,5,359.9
4,1,2,143.5
4,1,3,150.3
4,1,5,151.2
4,1,6,277.8
4,2,1,202.8
4,2,3,169.2
4,2,5,248.1
4,2,6,412.2
4,3,1,139.6
4,3,2,171.5
4,3,5,154.8
4,3,6,260.7
4,5,1,168.1
4,5,2,241.1
4,5,3,149.4
4,5,6,323.5
4,6,1,580.8
4,6,2,532.4
4,6,3,482.2
4,6,5,425.9
5,1,2,113.0
5,1,3,64.3
5,1,4,204.4
5,1,6,307.9
5,2,1,153.0
5,2,3,92.9
5,2,4,204.4
5,2,6,350.1
5,3,1,76.0
5,3,2,76.5
5,3,4,263.4
5,3,6,336.2
5,4,1,204.4
5,4,2,365.1
5,4,3,269.0
5,4,6,405.6
5,6,1,543.7
5,6,2,521.5
5,6,3,555.6
5,6,4,751.6
6,1,2,482.2
6,1,3,730.2
6,1,4,567.9
6,1,5,511.1
6,2,1,690.7
6,2,3,555.6
6,2,4,774.4
6,2,5,511.1
6,3,1,824.4
6,3,2,751.6
6,3,4,881.3
6,3,5,594.3
6,4,1,982.9
6,4,2,1022.0
6,4,3,709.9
6,4,5,798.6
6,5,1,623.3
6,5,2,672.5
6,5,3,690.7
6,5,4,730.2
