b1,b2,b3,o
1,2,3,15.9
1,2,4,47.0
1,2,5,7.1
1,2,6,59.3
1,3,2,32.1
1,3,4,81.7
1,3,5,22.3
1,3,6,141.8
1,4,2,116.4
1,4,3,137.4
1,4,5,110.5
1,4,6,252.3
1,5,2,6.5
1,5,3,14.7
1,5,4,43.7
1,5,6,30.3
1,6,2,181.3
1,6,3,291.8
1,6,4,429.3
1,6,5,142.9
2,1,3,56.7
2,1,4,121.2
2,1,5,23.1
2,1,6,139.2
2,3,1,146.4
2,3,4,285.8
2,3,5,117.3
2,3,6,419.7
2,4,1,372.2
2,4,3,554.7
2,4,5,356.8
2,4,6,691.7
2,5,1,30.7
2,5,3,67.5
2,5,4,158.0
2,5,6,93.2
2,6,1,463.0
2,6,3,574.6
2,6,4,1028.0
2,6,5,313.0
3,1,2,124.5
3,1,4,186.7
3,1,5,76.4
3,1,6,301.2
3,2,1,168.7
3,2,4,322.9
3,2,5,148.6
3,2,6,441.1
3,4,1,390.4
3,4,2,602.4
3,4,5,671.0
3,4,6,868.6
3,5,1,93.6
3,5,2,117.0
3,5,4,255.8
3,5,6,266.1
3,6,1,757.1
3,6,2,687.4
3,6,4,1231.0
3,6,5,655.3
4,1,2,554.7
4,1,3,557.5
4,1,5,360.3
4,1,6,1087.0
4,2,1,700.3
4,2,3,742.1
4,2,5,577.6
4,2,6,1109.0
4,3,1,747.0
4,3,2,1143.0
4,3,5,1000.0
4,3,6,1494.0
4,5,1,337.5
4,5,2,400.2
4,5,3,571.7
4,5,6,487.2
4,6,1,1350.0
4,6,2,1303.0
4,6,3,1556.0
4,6,5,957.7
5,1,2,12.9
5,1,3,28.3
5,1,4,83.0
5,1,6,31.9
5,2,1,21.3
5,2,3,47.6
5,2,4,73.4
5,2,6,48.0
5,3,1,75.7
5,3,2,89.6
5,3,4,251.8
5,3,6,153.9
5,4,1,257.0
5,4,2,257.0
5,4,3,418.1
5,4,6,255.2
5,6,1,61.9
5,6,2,65.2
5,6,3,149.4
5,6,4,221.9
6,1,2,439.4
6,1,3,868.6
6,1,4,1259.0
6,1,5,381.1
6,2,1,629.5
6,2,3,647.7
6,2,4,1131.0
6,2,5,397.3
6,3,1,1087.0
6,3,2,772.8
6,3,4,1259.0
6,3,5,896.4
6,4,1,1556.0
6,4,2,1455.0
6,4,3,1807.0
6,4,5,1179.0
6,5,1,333.5
6,5,2,302.0
6,5,3,609.0
6,5,4,783.6
