b1,b2,b3,o
1,2,3,20.1
1,2,4,25.9
1,2,5,13.0
1,2,6,43.7
1,3,2,34.0
1,3,4,47.0
1,3,5,36.2
1,3,6,71.7
1,4,2,50.5
1,4,3,69.1
1,4,5,61.8
1,4,6,93.9
1,5,2,17.8
1,5,3,40.5
1,5,4,54.0
1,5,6,49.3
1,6,2,104.5
1,6,3,153.9
1,6,4,165.1
1,6,5,125.9
2,1,3,33.7
2,1,4,33.5
2,1,5,18.5
2,1,6,51.0
2,3,1,66.9
2,3,4,74.8
2,3,5,47.3
2,3,6,114.3
2,4,1,77.9
2,4,3,101.5
2,4,5,46.6
2,4,6,80.4
2,5,1,27.4
2,5,3,39.3
2,5,4,39.8
2,5,6,29.3
2,6,1,135.9
2,6,3,190.2
2,6,4,137.9
2,6,5,70.4
3,1,2,103.0
3,1,4,132.8
3,1,5,118.7
3,1,6,228.4
3,2,1,132.3
3,2,4,142.6
3,2,5,110.1
3,2,6,255.4
3,4,1,281.9
3,4,2,250.9
3,4,5,283.1
3,4,6,346.6
3,5,1,179.9
3,5,2,131.9
3,5,4,282.7
3,5,6,263.4
3,6,1,486.5
3,6,2,419.7
3,6,4,539.4
3,6,5,432.3
4,1,2,174.4
4,1,3,266.4
4,1,5,173.2
4,1,6,243.2
4,2,1,191.2
4,2,3,276.2
4,2,5,136.4
4,2,6,206.1
4,3,1,370.7
4,3,2,382.2
4,3,5,432.1
4,3,6,474.0
4,5,1,194.1
4,5,2,139.4
4,5,3,354.1
4,5,6,163.3
4,6,1,396.1
4,6,2,275.0
4,6,3,549.3
4,6,5,255.8
5,1,2,43.8
5,1,3,96.1
5,1,4,109.1
5,1,6,73.7
5,2,1,44.8
5,2,3,75.5
5,2,4,75.3
5,2,6,46.2
5,3,1,180.5
5,3,2,136.1
5,3,4,327.2
5,3,6,256.0
5,4,1,195.1
5,4,2,130.2
5,4,3,318.5
5,4,6,148.0
5,6,1,104.6
5,6,2,69.3
5,6,3,199.6
5,6,4,129.6
6,1,2,309.0
6,1,3,466.6
6,1,4,497.9
6,1,5,381.0
6,2,1,333.4
6,2,3,468.1
6,2,4,375.0
6,2,5,187.6
6,3,1,638.1
6,3,2,643.8
6,3,4,681.7
6,3,5,642.1
6,4,1,597.3
6,4,2,432.6
6,4,3,715.7
6,4,5,414.6
6,5,1,319.6
6,5,2,175.2
6,5,3,471.8
6,5,4,331.6
