b1,b2,b3,o
1,2,3,18.9
1,2,4,23.3
1,2,5,13.4
1,2,6,42.4
1,3,2,30.6
1,3,4,40.7
1,3,5,34.4
1,3,6,64.4
1,4,2,44.5
1,4,3,60.8
1,4,5,56.4
1,4,6,84.9
1,5,2,18.6
1,5,3,41.8
1,5,4,53.6
1,5,6,53.8
1,6,2,99.9
1,6,3,139.9
1,6,4,149.1
1,6,5,129.3
2,1,3,32.0
2,1,4,30.9
2,1,5,19.4
2,1,6,52.5
2,3,1,62.7
2,3,4,71.8
2,3,5,50.1
2,3,6,119.0
2,4,1,71.5
2,4,3,95.6
2,4,5,46.3
2,4,6,76.6
2,5,1,30.4
2,5,3,42.3
2,5,4,42.5
2,5,6,31.9
2,6,1,140.8
2,6,3,197.2
2,6,4,138.2
2,6,5,77.6
3,1,2,90.4
3,1,4,113.5
3,1,5,114.3
3,1,6,208.4
3,2,1,117.2
3,2,4,125.0
3,2,5,111.2
3,2,6,262.6
3,4,1,247.6
3,4,2,222.3
3,4,5,266.7
3,4,6,304.8
3,5,1,188.1
3,5,2,139.5
3,5,4,289.3
3,5,6,279.9
3,6,1,437.9
3,6,2,449.5
3,6,4,522.8
3,6,5,457.2
4,1,2,154.5
4,1,3,237.4
4,1,5,153.7
4,1,6,215.5
4,2,1,178.1
4,2,3,257.9
4,2,5,129.6
4,2,6,187.0
4,3,1,327.9
4,3,2,344.8
4,3,5,398.0
4,3,6,449.8
4,5,1,177.7
4,5,2,131.4
4,5,3,328.5
4,5,6,153.4
4,6,1,354.0
4,6,2,246.5
4,6,3,526.0
4,6,5,239.3
5,1,2,50.2
5,1,3,106.4
5,1,4,114.7
5,1,6,87.6
5,2,1,53.0
5,2,3,85.3
5,2,4,81.1
5,2,6,54.7
5,3,1,202.3
5,3,2,148.7
5,3,4,355.0
5,3,6,297.8
5,4,1,201.1
5,4,2,132.6
5,4,3,336.9
5,4,6,156.0
5,6,1,123.6
5,6,2,82.2
5,6,3,217.6
5,6,4,143.6
6,1,2,305.0
6,1,3,465.7
6,1,4,485.4
6,1,5,395.0
6,2,1,334.1
6,2,3,501.0
6,2,4,361.5
6,2,5,197.2
6,3,1,629.3
6,3,2,712.4
6,3,4,658.3
6,3,5,696.4
6,4,1,591.3
6,4,2,419.8
6,4,3,732.1
6,4,5,401.0
6,5,1,343.4
6,5,2,190.7
6,5,3,535.0
6,5,4,340.8
