b1,b2,b3,o
1,2,3,27.2
1,2,4,34.3
1,2,5,131.4
1,2,6,118.7
1,3,2,23.8
1,3,4,11.4
1,3,5,56.5
1,3,6,38.7
1,4,2,37.3
1,4,3,21.9
1,4,5,91.4
1,4,6,49.9
1,5,2,208.3
1,5,3,158.7
1,5,4,191.4
1,5,6,273.5
1,6,2,195.1
1,6,3,115.1
1,6,4,108.6
1,6,5,437.6
2,1,3,47.6
2,1,4,38.7
2,1,5,152.4
2,1,6,204.2
2,3,1,51.6
2,3,4,36.3
2,3,5,146.5
2,3,6,149.4
2,4,1,93.1
2,4,3,55.9
2,4,5,241.2
2,4,6,137.9
2,5,1,397.8
2,5,3,413.9
2,5,4,437.6
2,5,6,638.2
2,6,1,502.2
2,6,3,369.0
2,6,4,425.4
2,6,5,519.2
3,1,2,30.2
3,1,4,15.6
3,1,5,66.3
3,1,6,38.1
3,2,1,54.1
3,2,4,27.7
3,2,5,121.0
3,2,6,100.7
3,4,1,14.1
3,4,2,19.2
3,4,5,31.5
3,4,6,21.2
3,5,1,134.3
3,5,2,177.0
3,5,4,94.8
3,5,6,209.8
3,6,1,82.7
3,6,2,151.6
3,6,4,62.1
3,6,5,230.3
4,1,2,84.8
4,1,3,48.3
4,1,5,176.0
4,1,6,101.1
4,2,1,143.1
4,2,3,73.2
4,2,5,278.4
4,2,6,185.6
4,3,1,38.6
4,3,2,61.1
4,3,5,67.0
4,3,6,43.0
4,5,1,300.3
4,5,2,332.9
4,5,3,141.1
4,5,6,271.1
4,6,1,181.2
4,6,2,225.2
4,6,3,81.6
4,6,5,300.3
5,1,2,360.4
5,1,3,291.7
5,1,4,443.9
5,1,6,494.1
5,2,1,785.5
5,2,3,378.2
5,2,4,369.0
5,2,6,957.3
5,3,1,344.2
5,3,2,486.2
5,3,4,360.4
5,3,6,600.6
5,4,1,638.2
5,4,2,431.4
5,4,3,373.5
5,4,6,665.9
5,6,1,827.9
5,6,2,806.1
5,6,3,638.2
5,6,4,1178.0
6,1,2,494.1
6,1,3,528.1
6,1,4,827.9
6,1,5,1392.0
6,2,1,680.7
6,2,3,712.4
6,2,4,600.6
6,2,5,806.1
6,3,1,450.5
6,3,2,651.7
6,3,4,214.2
6,3,5,850.9
6,4,1,712.4
6,4,2,651.7
6,4,3,271.1
6,4,5,850.9
6,5,1,1134.0
6,5,2,1056.0
6,5,3,1458.0
6,5,4,1094.0
