b1,b2,b3,o
1,2,3,9.6
1,2,4,12.2
1,2,5,120.2
1,2,6,71.8
1,3,2,19.7
1,3,4,15.2
1,3,5,172.0
1,3,6,78.1
1,4,2,18.1
1,4,3,23.1
1,4,5,115.5
1,4,6,91.6
1,5,2,225.6
1,5,3,346.6
1,5,4,291.7
1,5,6,508.9
1,6,2,178.5
1,6,3,206.2
1,6,4,211.6
1,6,5,569.5
2,1,3,31.5
2,1,4,26.7
2,1,5,225.6
2,1,6,113.3
2,3,1,47.0
2,3,4,33.0
2,3,5,206.2
2,3,6,104.4
2,4,1,45.2
2,4,3,34.9
2,4,5,158.4
2,4,6,81.0
2,5,1,302.7
2,5,3,385.8
2,5,4,288.1
2,5,6,314.7
2,6,1,351.7
2,6,3,427.1
2,6,4,230.0
2,6,5,885.9
3,1,2,32.6
3,1,4,28.2
3,1,5,125.2
3,1,6,120.8
3,2,1,36.1
3,2,4,22.8
3,2,5,170.8
3,2,6,106.3
3,4,1,29.4
3,4,2,23.3
3,4,5,152.3
3,4,6,71.8
3,5,1,278.1
3,5,2,379.6
3,5,4,346.6
3,5,6,747.5
3,6,1,170.8
3,6,2,194.4
3,6,4,143.2
3,6,5,569.5
4,1,2,39.0
4,1,3,45.3
4,1,5,115.5
4,1,6,99.6
4,2,1,46.5
4,2,3,34.0
4,2,5,137.4
4,2,6,71.1
4,3,1,52.3
4,3,2,36.5
4,3,5,202.7
4,3,6,86.9
4,5,1,164.9
4,5,2,169.6
4,5,3,241.6
4,5,6,122.6
4,6,1,189.8
4,6,2,135.9
4,6,3,146.7
4,6,5,295.3
5,1,2,531.5
5,1,3,569.5
5,1,4,531.5
5,1,6,747.5
5,2,1,556.2
5,2,3,771.6
5,2,4,508.9
5,2,6,1040.0
5,3,1,854.3
5,3,2,920.0
5,3,4,771.6
5,3,6,1594.0
5,4,1,460.0
5,4,2,683.4
5,4,3,683.4
5,4,6,824.8
5,6,1,824.8
5,6,2,1328.0
5,6,3,920.0
5,6,4,1139.0
6,1,2,412.4
6,1,3,598.0
6,1,4,469.0
6,1,5,1196.0
6,2,1,683.4
6,2,3,569.5
6,2,4,442.9
6,2,5,1040.0
6,3,1,613.3
6,3,2,683.4
6,3,4,362.4
6,3,5,1328.0
6,4,1,469.0
6,4,2,434.9
6,4,3,379.6
6,4,5,956.8
6,5,1,1258.0
6,5,2,1840.0
6,5,3,1495.0
6,5,4,996.6
