b1,b2,b3,o
1,2,3,41.0
1,2,4,16.3
1,2,5,9.3
1,2,6,19.5
1,3,2,99.6
1,3,4,161.8
1,3,5,145.2
1,3,6,391.0
1,4,2,70.1
1,4,3,225.6
1,4,5,82.9
1,4,6,159.6
1,5,2,29.1
1,5,3,164.0
1,5,4,91.2
1,5,6,63.4
1,6,2,82.4
1,6,3,366.6
1,6,4,214.2
1,6,5,102.0
2,1,3,42.0
2,1,4,16.0
2,1,5,6.4
2,1,6,12.0
2,3,1,130.3
2,3,4,165.8
2,3,5,138.8
2,3,6,243.1
2,4,1,51.1
2,4,3,148.4
2,4,5,40.0
2,4,6,61.1
2,5,1,12.8
2,5,3,97.1
2,5,4,29.3
2,5,6,15.2
2,6,1,39.6
2,6,3,282.6
2,6,4,93.6
2,6,5,32.3
3,1,2,260.6
3,1,4,321.4
3,1,5,228.9
3,1,6,721.9
3,2,1,430.5
3,2,4,298.8
3,2,5,253.6
3,2,6,262.1
3,4,1,920.1
3,4,2,438.5
3,4,5,885.3
3,4,6,733.2
3,5,1,426.5
3,5,2,325.8
3,5,4,642.8
3,5,6,998.4
3,6,1,1513.0
3,6,2,700.3
3,6,4,1117.0
3,6,5,1303.0
4,1,2,306.7
4,1,3,670.3
4,1,5,310.7
4,1,6,651.7
4,2,1,358.2
4,2,3,483.7
4,2,5,204.9
4,2,6,335.1
4,3,1,938.5
4,3,2,601.6
4,3,5,1020.0
4,3,6,1564.0
4,5,1,442.6
4,5,2,255.0
4,5,3,710.9
4,5,6,260.6
4,6,1,733.2
4,6,2,565.3
4,6,3,1340.0
4,6,5,426.5
5,1,2,58.2
5,1,3,265.1
5,1,4,234.6
5,1,6,99.4
5,2,1,51.0
5,2,3,233.4
5,2,4,120.3
5,2,6,64.4
5,3,1,460.0
5,3,2,355.4
5,3,4,744.8
5,3,6,1117.0
5,4,1,464.6
5,4,2,253.6
5,4,3,837.9
5,4,6,323.6
5,6,1,138.4
5,6,2,98.3
5,6,3,651.7
5,6,4,300.8
6,1,2,216.2
6,1,3,1042.0
6,1,4,710.9
6,1,5,265.1
6,2,1,204.0
6,2,3,680.0
6,2,4,446.9
6,2,5,147.1
6,3,1,2234.0
6,3,2,1091.0
6,3,4,1877.0
6,3,5,2132.0
6,4,1,1234.0
6,4,2,868.9
6,4,3,2132.0
6,4,5,565.3
6,5,1,286.1
6,5,2,183.3
6,5,3,1303.0
6,5,4,430.5
