b1,b2,b3,o
1,2,3,83.9
1,2,4,95.3
1,2,5,46.9
1,2,6,87.3
1,3,2,95.3
1,3,4,165.5
1,3,5,93.9
1,3,6,149.8
1,4,2,128.4
1,4,3,149.8
1,4,5,143.0
1,4,6,170.0
1,5,2,78.6
1,5,3,165.5
1,5,4,133.8
1,5,6,161.3
1,6,2,157.3
1,6,3,179.7
1,6,4,153.4
1,6,5,251.7
2,1,3,48.7
2,1,4,68.3
2,1,5,38.1
2,1,6,52.8
2,3,1,96.8
2,3,4,101.4
2,3,5,34.1
2,3,6,66.2
2,4,1,110.3
2,4,3,165.5
2,4,5,36.7
2,4,6,34.7
2,5,1,33.4
2,5,3,22.1
2,5,4,23.1
2,5,6,10.5
2,6,1,87.3
2,6,3,89.8
2,6,4,28.8
2,6,5,14.3
3,1,2,286.0
3,1,4,202.9
3,1,5,170.0
3,1,6,419.5
3,2,1,262.1
3,2,4,114.4
3,2,5,78.6
3,2,6,179.7
3,4,1,185.0
3,4,2,165.5
3,4,5,449.4
3,4,6,419.5
3,5,1,174.7
3,5,2,86.1
3,5,4,370.1
3,5,6,299.6
3,6,1,484.0
3,6,2,262.1
3,6,4,419.5
3,6,5,331.1
4,1,2,202.9
4,1,3,349.5
4,1,5,170.0
4,1,6,185.0
4,2,1,242.0
4,2,3,251.7
4,2,5,106.6
4,2,6,98.3
4,3,1,202.9
4,3,2,331.1
4,3,5,299.6
4,3,6,572.0
4,5,1,133.8
4,5,2,128.4
4,5,3,233.0
4,5,6,190.6
4,6,1,209.7
4,6,2,133.8
4,6,3,370.1
4,6,5,179.7
5,1,2,83.9
5,1,3,165.5
5,1,4,185.0
5,1,6,133.8
5,2,1,49.5
5,2,3,46.6
5,2,4,42.2
5,2,6,20.0
5,3,1,202.9
5,3,2,82.7
5,3,4,393.2
5,3,6,331.1
5,4,1,209.7
5,4,2,91.1
5,4,3,572.0
5,4,6,170.0
5,6,1,174.7
5,6,2,33.6
5,6,3,190.6
5,6,4,149.8
6,1,2,104.8
6,1,3,251.7
6,1,4,242.0
6,1,5,273.5
6,2,1,143.0
6,2,3,179.7
6,2,4,40.0
6,2,5,26.8
6,3,1,449.4
6,3,2,286.0
6,3,4,224.7
6,3,5,314.6
6,4,1,273.5
6,4,2,161.3
6,4,3,393.2
6,4,5,242.0
6,5,1,251.7
6,5,2,43.6
6,5,3,233.0
6,5,4,149.8
