b1,b2,b3,o
1,2,3,26.0
1,2,4,84.2
1,2,5,136.9
1,2,6,17.7
1,3,2,24.7
1,3,4,69.1
1,3,5,78.3
1,3,6,11.7
1,4,2,293.3
1,4,3,187.2
1,4,5,286.1
1,4,6,155.7
1,5,2,311.5
1,5,3,391.1
1,5,4,429.2
1,5,6,210.7
1,6,2,14.3
1,6,3,11.6
1,6,4,61.0
1,6,5,75.8
2,1,3,28.5
2,1,4,308.7
2,1,5,366.6
2,1,6,34.5
2,3,1,35.0
2,3,4,242.7
2,3,5,194.4
2,3,6,42.2
2,4,1,482.1
2,4,3,409.3
2,4,5,733.3
2,4,6,196.6
2,5,1,765.2
2,5,3,419.0
2,5,4,926.3
2,5,6,332.0
2,6,1,33.9
2,6,3,36.0
2,6,4,75.3
2,6,5,178.6
3,1,2,33.1
3,1,4,184.2
3,1,5,170.0
3,1,6,34.9
3,2,1,39.9
3,2,4,247.8
3,2,5,262.6
3,2,6,57.9
3,4,1,283.8
3,4,2,366.6
3,4,5,902.5
3,4,6,332.0
3,5,1,400.0
3,5,2,475.6
3,5,4,838.1
3,5,6,429.2
3,6,1,33.4
3,6,2,46.9
3,6,4,189.2
3,6,5,209.5
4,1,2,469.3
4,1,3,359.1
4,1,5,440.0
4,1,6,288.5
4,2,1,541.5
4,2,3,510.1
4,2,5,617.5
4,2,6,345.1
4,3,1,404.6
4,3,2,782.2
4,3,5,858.5
4,3,6,550.0
4,5,1,517.6
4,5,2,676.9
4,5,3,640.0
4,5,6,311.5
4,6,1,279.3
4,6,2,295.8
4,6,3,370.5
4,6,5,256.9
5,1,2,765.2
5,1,3,748.9
5,1,4,902.5
5,1,6,482.1
5,2,1,926.3
5,2,3,606.9
5,2,4,765.2
5,2,6,533.3
5,3,1,818.6
5,3,2,977.7
5,3,4,1353.0
5,3,6,858.5
5,4,1,1213.0
5,4,2,1135.0
5,4,3,1530.0
5,4,6,409.3
5,6,1,482.1
5,6,2,550.0
5,6,3,718.3
5,6,4,400.0
6,1,2,20.4
6,1,3,17.2
6,1,4,69.0
6,1,5,79.8
6,2,1,29.0
6,2,3,34.9
6,2,4,75.2
6,2,5,110.0
6,3,1,26.1
6,3,2,41.0
6,3,4,113.9
6,3,5,133.8
6,4,1,103.5
6,4,2,127.5
6,4,3,203.4
6,4,5,146.6
6,5,1,149.7
6,5,2,218.6
6,5,3,251.4
6,5,4,166.8
