b1,b2,b3,o
1,2,3,14.9
1,2,4,15.7
1,2,5,22.7
1,2,6,46.7
1,3,2,22.3
1,3,4,16.3
1,3,5,25.1
1,3,6,49.0
1,4,2,12.2
1,4,3,20.7
1,4,5,10.2
1,4,6,15.6
1,5,2,32.5
1,5,3,27.6
1,5,4,23.3
1,5,6,38.8
1,6,2,103.0
1,6,3,131.3
1,6,4,60.0
1,6,5,83.3
2,1,3,82.5
2,1,4,88.0
2,1,5,113.5
2,1,6,180.0
2,3,1,173.2
2,3,4,196.3
2,3,5,241.2
2,3,6,519.8
2,4,1,171.6
2,4,3,223.6
2,4,5,265.5
2,4,6,320.9
2,5,1,233.5
2,5,3,292.9
2,5,4,320.9
2,5,6,392.6
2,6,1,585.8
2,6,3,858.2
2,6,4,709.7
2,6,5,997.4
3,1,2,80.4
3,1,4,77.6
3,1,5,105.7
3,1,6,205.0
3,2,1,176.5
3,2,4,242.8
3,2,5,307.5
3,2,6,498.7
3,4,1,126.3
3,4,2,171.6
3,4,5,180.0
3,4,6,252.7
3,5,1,286.0
3,5,2,312.7
3,5,4,365.4
3,5,6,473.1
3,6,1,467.1
3,6,2,723.6
3,6,4,738.1
3,6,5,753.1
4,1,2,50.5
4,1,3,79.0
4,1,5,39.6
4,1,6,38.4
4,2,1,95.1
4,2,3,192.2
4,2,5,169.2
4,2,6,140.8
4,3,1,182.7
4,3,2,267.4
4,3,5,249.3
4,3,6,384.4
4,5,1,49.1
4,5,2,106.6
4,5,3,170.8
4,5,6,62.5
4,6,1,106.6
4,6,2,218.3
4,6,3,450.0
4,6,5,148.2
5,1,2,155.0
5,1,3,174.0
5,1,4,112.8
5,1,6,153.1
5,2,1,290.6
5,2,3,263.6
5,2,4,318.1
5,2,6,492.0
5,3,1,341.7
5,3,2,341.7
5,3,4,542.7
5,3,6,696.3
5,4,1,138.7
5,4,2,307.5
5,4,3,461.3
5,4,6,181.8
5,6,1,259.9
5,6,2,485.6
5,6,3,576.6
5,6,4,275.4
6,1,2,332.4
6,1,3,696.3
6,1,4,365.4
6,1,5,405.5
6,2,1,424.2
6,2,3,820.1
6,2,4,858.2
6,2,5,768.8
6,3,1,1366.0
6,3,2,900.1
6,3,4,1604.0
6,3,5,2170.0
6,4,1,410.0
6,4,2,636.3
6,4,3,1419.0
6,4,5,498.7
6,5,1,550.8
6,5,2,1153.0
6,5,3,1366.0
6,5,4,473.1
