b1,b2,b3,o
1,2,3,11.1
1,2,4,10.5
1,2,5,134.5
1,2,6,11.8
1,3,2,13.7
1,3,4,13.6
1,3,5,145.1
1,3,6,17.1
1,4,2,17.2
1,4,3,22.8
1,4,5,206.7
1,4,6,18.9
1,5,2,348.3
1,5,3,305.6
1,5,4,343.2
1,5,6,412.2
1,6,2,27.0
1,6,3,25.7
1,6,4,36.9
1,6,5,245.3
2,1,3,38.7
2,1,4,36.8
2,1,5,229.9
2,1,6,40.6
2,3,1,77.6
2,3,4,90.2
2,3,5,405.1
2,3,6,94.4
2,4,1,89.6
2,4,3,125.3
2,4,5,548.6
2,4,6,114.9
2,5,1,765.6
2,5,3,645.1
2,5,4,849.7
2,5,6,1142.0
2,6,1,117.3
2,6,3,168.7
2,6,4,163.5
2,6,5,810.2
3,1,2,48.1
3,1,4,40.7
3,1,5,246.2
3,1,6,45.1
3,2,1,91.8
3,2,4,79.5
3,2,5,325.5
3,2,6,79.0
3,4,1,65.9
3,4,2,80.6
3,4,5,405.1
3,4,6,60.1
3,5,1,553.0
3,5,2,474.0
3,5,4,580.6
3,5,6,765.6
3,6,1,89.3
3,6,2,106.8
3,6,4,100.2
3,6,5,483.8
4,1,2,64.9
4,1,3,78.1
4,1,5,318.1
4,1,6,59.6
4,2,1,156.9
4,2,3,184.8
4,2,5,595.5
4,2,6,199.0
4,3,1,131.7
4,3,2,199.6
4,3,5,585.5
4,3,6,153.4
4,5,1,725.8
4,5,2,1123.0
4,5,3,1088.0
4,5,6,703.8
4,6,1,105.0
4,6,2,195.1
4,6,3,192.4
4,6,5,611.2
5,1,2,810.2
5,1,3,810.2
5,1,4,967.7
5,1,6,1201.0
5,2,1,849.7
5,2,3,696.7
5,2,4,860.2
5,2,6,1583.0
5,3,1,981.3
5,3,2,800.8
5,3,4,1088.0
5,3,6,2322.0
5,4,1,1161.0
5,4,2,1422.0
5,4,3,1222.0
5,4,6,1290.0
5,6,1,1339.0
5,6,2,1786.0
5,6,3,1833.0
5,6,4,1935.0
6,1,2,109.0
6,1,3,147.6
6,1,4,130.2
6,1,5,616.6
6,2,1,172.8
6,2,3,278.7
6,2,4,344.9
6,2,5,1201.0
6,3,1,221.2
6,3,2,306.9
6,3,4,287.9
6,3,5,1088.0
6,4,1,169.5
6,4,2,351.9
6,4,3,309.6
6,4,5,1201.0
6,5,1,1244.0
6,5,2,2402.0
6,5,3,2177.0
6,5,4,1741.0
