b1,b2,b3,o
1,2,3,18.0
1,2,4,22.4
1,2,5,54.3
1,2,6,90.4
1,3,2,32.2
1,3,4,34.9
1,3,5,71.3
1,3,6,147.2
1,4,2,41.2
1,4,3,51.0
1,4,5,114.7
1,4,6,195.7
1,5,2,163.0
1,5,3,227.8
1,5,4,272.7
1,5,6,437.7
1,6,2,244.6
1,6,3,519.8
1,6,4,665.4
1,6,5,1109.0
2,1,3,29.5
2,1,4,23.9
2,1,5,68.1
2,1,6,127.9
2,3,1,35.7
2,3,4,16.4
2,3,5,37.6
2,3,6,74.5
2,4,1,31.9
2,4,3,13.1
2,4,5,26.4
2,4,6,28.0
2,5,1,148.5
2,5,3,98.4
2,5,4,95.0
2,5,6,200.4
2,6,1,361.6
2,6,3,198.0
2,6,4,111.6
2,6,5,308.0
3,1,2,65.2
3,1,4,73.9
3,1,5,92.9
3,1,6,308.0
3,2,1,61.8
3,2,4,25.5
3,2,5,52.6
3,2,6,124.1
3,4,1,65.2
3,4,2,28.0
3,4,5,61.3
3,4,6,148.5
3,5,1,248.2
3,5,2,136.3
3,5,4,144.6
3,5,6,616.1
3,6,1,573.6
3,6,2,378.0
3,6,4,396.0
3,6,5,504.0
4,1,2,57.1
4,1,3,100.8
4,1,5,72.6
4,1,6,158.4
4,2,1,54.3
4,2,3,22.7
4,2,5,37.7
4,2,6,47.8
4,3,1,90.4
4,3,2,27.1
4,3,5,73.6
4,3,6,180.8
4,5,1,159.9
4,5,2,70.4
4,5,3,122.3
4,5,6,95.0
4,6,1,264.0
4,6,2,114.7
4,6,3,241.0
4,6,5,180.8
5,1,2,519.8
5,1,3,437.7
5,1,4,554.5
5,1,6,875.5
5,2,1,639.8
5,2,3,302.4
5,2,4,252.0
5,2,6,693.1
5,3,1,723.2
5,3,2,405.7
5,3,4,297.0
5,3,6,1279.0
5,4,1,449.5
5,4,2,302.4
5,4,3,281.9
5,4,6,594.1
5,6,1,924.1
5,6,2,875.5
5,6,3,639.8
5,6,4,831.7
6,1,2,554.5
6,1,3,924.1
6,1,4,723.2
6,1,5,1512.0
6,2,1,924.1
6,2,3,573.6
6,2,4,339.4
6,2,5,1188.0
6,3,1,1109.0
6,3,2,475.2
6,3,4,875.5
6,3,5,1512.0
6,4,1,756.1
6,4,2,308.0
6,4,3,924.1
6,4,5,792.1
6,5,1,1663.0
6,5,2,1848.0
6,5,3,1279.0
6,5,4,875.5
