b1,b2,b3,o
1,2,3,13.3
1,2,4,10.2
1,2,5,97.0
1,2,6,12.8
1,3,2,18.3
1,3,4,16.8
1,3,5,96.6
1,3,6,21.9
1,4,2,15.8
1,4,3,22.8
1,4,5,127.0
1,4,6,16.2
1,5,2,202.4
1,5,3,155.1
1,5,4,170.4
1,5,6,315.9
1,6,2,31.4
1,6,3,24.8
1,6,4,40.1
1,6,5,278.5
2,1,3,44.1
2,1,4,39.1
2,1,5,151.5
2,1,6,47.3
2,3,1,87.5
2,3,4,76.2
2,3,5,287.8
2,3,6,93.1
2,4,1,88.4
2,4,3,97.4
2,4,5,488.8
2,4,6,103.2
2,5,1,354.9
2,5,3,315.9
2,5,4,488.8
2,5,6,498.2
2,6,1,101.2
2,6,3,140.8
2,6,4,144.7
2,6,5,539.7
3,1,2,59.9
3,1,4,51.6
3,1,5,157.9
3,1,6,68.5
3,2,1,119.9
3,2,4,76.2
3,2,5,237.7
3,2,6,78.0
3,4,1,80.9
3,4,2,81.9
3,4,5,439.1
3,4,6,69.0
3,5,1,332.1
3,5,2,284.7
3,5,4,446.7
3,5,6,664.3
3,6,1,125.1
3,6,2,125.7
3,6,4,130.1
3,6,5,528.7
4,1,2,61.2
4,1,3,65.5
4,1,5,175.0
4,1,6,56.3
4,2,1,137.0
4,2,3,130.1
4,2,5,508.0
4,2,6,150.6
4,3,1,105.7
4,3,2,151.5
4,3,5,488.8
4,3,6,127.0
4,5,1,327.9
4,5,2,700.2
4,5,3,664.3
4,5,6,488.8
4,6,1,91.2
4,6,2,142.3
4,6,3,146.3
4,6,5,528.7
5,1,2,411.2
5,1,3,370.1
5,1,4,462.6
5,1,6,664.3
5,2,1,404.8
5,2,3,336.4
5,2,4,446.7
5,2,6,762.0
5,3,1,439.1
5,3,2,398.6
5,3,4,602.5
5,3,6,1295.0
5,4,1,528.7
5,4,2,959.6
5,4,3,785.1
5,4,6,762.0
5,6,1,835.7
5,6,2,996.5
5,6,3,1126.0
5,6,4,1727.0
6,1,2,88.1
6,1,3,162.9
6,1,4,120.5
6,1,5,551.2
6,2,1,130.1
6,2,3,229.2
6,2,4,291.1
6,2,5,785.1
6,3,1,249.1
6,3,2,256.5
6,3,4,269.8
6,3,5,925.3
6,4,1,132.8
6,4,2,301.2
6,4,3,251.5
6,4,5,925.3
6,5,1,863.6
6,5,2,1233.0
6,5,3,1363.0
6,5,4,996.5
