b1,b2,b3,o
1,2,3,4.6
1,2,4,7.1
1,2,5,15.4
1,2,6,57.0
1,3,2,7.4
1,3,4,7.6
1,3,5,17.1
1,3,6,57.4
1,4,2,17.6
1,4,3,18.6
1,4,5,34.4
1,4,6,82.9
1,5,2,32.3
1,5,3,37.8
1,5,4,59.3
1,5,6,145.9
1,6,2,202.7
1,6,3,233.2
1,6,4,305.0
1,6,5,296.4
2,1,3,36.4
2,1,4,55.1
2,1,5,98.0
2,1,6,223.4
2,3,1,105.8
2,3,4,194.3
2,3,5,356.0
2,3,6,800.2
2,4,1,203.3
2,4,3,270.6
2,4,5,453.7
2,4,6,620.1
2,5,1,314.0
2,5,3,459.3
2,5,4,563.7
2,5,6,896.6
2,6,1,992.2
2,6,3,1691.0
2,6,4,1459.0
2,6,5,1583.0
3,1,2,50.5
3,1,4,40.3
3,1,5,104.8
3,1,6,220.1
3,2,1,148.8
3,2,4,202.7
3,2,5,383.6
3,2,6,647.1
3,4,1,108.9
3,4,2,178.0
3,4,5,235.5
3,4,6,316.6
3,5,1,339.8
3,5,2,551.2
3,5,4,442.9
3,5,6,1005.0
3,6,1,708.7
3,6,2,1078.0
3,6,4,808.9
3,6,5,1283.0
4,1,2,174.2
4,1,3,143.1
4,1,5,226.8
4,1,6,363.0
4,2,1,290.7
4,2,3,395.8
4,2,5,590.6
4,2,6,572.4
4,3,1,240.0
4,3,2,381.6
4,3,5,474.0
4,3,6,907.5
4,5,1,395.8
4,5,2,652.8
4,5,3,670.4
4,5,6,865.3
4,6,1,979.2
4,6,2,907.5
4,6,3,1033.0
4,6,5,1019.0
5,1,2,189.8
5,1,3,187.9
5,1,4,300.0
5,1,6,327.8
5,2,1,335.2
5,2,3,615.0
5,2,4,620.1
5,2,6,1181.0
5,3,1,531.5
5,3,2,751.7
5,3,4,845.6
5,3,6,1730.0
5,4,1,539.2
5,4,2,722.5
5,4,3,1033.0
5,4,6,1328.0
5,6,1,1181.0
5,6,2,1730.0
5,6,3,2400.0
5,6,4,2255.0
6,1,2,979.2
6,1,3,1261.0
6,1,4,1583.0
6,1,5,2325.0
6,2,1,1404.0
6,2,3,2188.0
6,2,4,2756.0
6,2,5,2067.0
6,3,1,2067.0
6,3,2,1860.0
6,3,4,2067.0
6,3,5,2255.0
6,4,1,1583.0
6,4,2,1771.0
6,4,3,2566.0
6,4,5,2400.0
6,5,1,2188.0
6,5,2,2400.0
6,5,3,2657.0
6,5,4,2188.0
