b1,b2,b3,o
1,2,3,25.7
1,2,4,7.4
1,2,5,10.8
1,2,6,47.5
1,3,2,40.5
1,3,4,60.5
1,3,5,42.2
1,3,6,183.8
1,4,2,12.2
1,4,3,55.9
1,4,5,16.2
1,4,6,51.9
1,5,2,14.3
1,5,3,31.5
1,5,4,25.7
1,5,6,56.5
1,6,2,134.6
1,6,3,180.3
1,6,4,138.5
1,6,5,134.6
2,1,3,93.7
2,1,4,44.4
2,1,5,51.1
2,1,6,142.6
2,3,1,195.0
2,3,4,162.0
2,3,5,191.1
2,3,6,597.4
2,4,1,93.7
2,4,3,159.3
2,4,5,111.1
2,4,6,281.1
2,5,1,108.6
2,5,3,191.1
2,5,4,134.6
2,5,6,503.1
2,6,1,503.1
2,6,3,503.1
2,6,4,183.8
2,6,5,597.4
3,1,2,159.3
3,1,4,238.9
3,1,5,144.8
3,1,6,415.6
3,2,1,227.6
3,2,4,173.8
3,2,5,173.8
3,2,6,415.6
3,4,1,341.4
3,4,2,195.0
3,4,5,281.1
3,4,6,455.2
3,5,1,212.4
3,5,2,164.8
3,5,4,233.1
3,5,6,637.3
3,6,1,796.6
3,6,2,562.3
3,6,4,796.6
3,6,5,796.6
4,1,2,57.5
4,1,3,170.7
4,1,5,45.0
4,1,6,127.4
4,2,1,102.7
4,2,3,212.4
4,2,5,83.8
4,2,6,298.7
4,3,1,258.3
4,3,2,199.1
4,3,5,265.5
4,3,6,1062.0
4,5,1,57.9
4,5,2,79.0
4,5,3,147.0
4,5,6,53.4
4,6,1,265.5
4,6,2,258.3
4,6,3,562.3
4,6,5,329.6
5,1,2,30.1
5,1,3,45.9
5,1,4,42.8
5,1,6,84.5
5,2,1,64.5
5,2,3,100.6
5,2,4,81.0
5,2,6,222.3
5,3,1,203.3
5,3,2,159.3
5,3,4,281.1
5,3,6,796.6
5,4,1,80.3
5,4,2,91.0
5,4,3,222.3
5,4,6,149.3
5,6,1,273.1
5,6,2,434.5
5,6,3,562.3
5,6,4,434.5
6,1,2,187.4
6,1,3,341.4
6,1,4,382.3
6,1,5,415.6
6,2,1,367.6
6,2,3,562.3
6,2,4,415.6
6,2,5,597.4
6,3,1,735.3
6,3,2,955.9
6,3,4,455.2
6,3,5,1062.0
6,4,1,455.2
6,4,2,735.3
6,4,3,1062.0
6,4,5,796.6
6,5,1,735.3
6,5,2,1062.0
6,5,3,955.9
6,5,4,637.3
