b1,b2,b3,o
1,2,3,8.8
1,2,4,12.5
1,2,5,6.1
1,2,6,30.0
1,3,2,18.6
1,3,4,33.0
1,3,5,22.6
1,3,6,62.6
1,4,2,25.3
1,4,3,49.9
1,4,5,27.2
1,4,6,62.0
1,5,2,11.2
1,5,3,26.0
1,5,4,27.8
1,5,6,36.8
1,6,2,86.7
1,6,3,154.0
1,6,4,125.7
1,6,5,89.9
2,1,3,55.6
2,1,4,62.5
2,1,5,36.2
2,1,6,151.0
2,3,1,169.0
2,3,4,528.0
2,3,5,198.0
2,3,6,535.7
2,4,1,237.4
2,4,3,616.0
2,4,5,385.0
2,4,6,469.8
2,5,1,79.2
2,5,3,244.8
2,5,4,232.4
2,5,6,318.6
2,6,1,543.6
2,6,3,1026.0
2,6,4,809.4
2,6,5,710.8
3,1,2,53.6
3,1,4,65.8
3,1,5,41.7
3,1,6,249.2
3,2,1,70.6
3,2,4,251.4
3,2,5,71.1
3,2,6,574.5
3,4,1,93.5
3,4,2,401.7
3,4,5,99.3
3,4,6,656.1
3,5,1,50.3
3,5,2,75.3
3,5,4,373.3
3,5,6,424.8
3,6,1,554.4
3,6,2,684.5
3,6,4,803.5
3,6,5,873.1
4,1,2,133.2
4,1,3,339.1
4,1,5,101.4
4,1,6,215.7
4,2,1,232.9
4,2,3,780.9
4,2,5,313.2
4,2,6,394.6
4,3,1,596.2
4,3,2,821.4
4,3,5,873.1
4,3,6,887.1
4,5,1,146.4
4,5,2,220.0
4,5,3,580.6
4,5,6,232.9
4,6,1,358.8
4,6,2,506.3
4,6,3,1120.0
4,6,5,548.9
5,1,2,59.2
5,1,3,151.2
5,1,4,124.1
5,1,6,134.0
5,2,1,104.8
5,2,3,310.6
5,2,4,355.4
5,2,6,429.8
5,3,1,288.0
5,3,2,433.1
5,3,4,990.1
5,3,6,853.0
5,4,1,240.0
5,4,2,415.3
5,4,3,846.5
5,4,6,441.8
5,6,1,312.3
5,6,2,548.9
5,6,3,840.1
5,6,4,759.5
6,1,2,434.8
6,1,3,786.4
6,1,4,469.8
6,1,5,440.0
6,2,1,641.0
6,2,3,859.6
6,2,4,786.4
6,2,5,901.5
6,3,1,1179.0
6,3,2,1421.0
6,3,4,1246.0
6,3,5,1232.0
6,4,1,568.6
6,4,2,724.8
6,4,3,1519.0
6,4,5,846.5
6,5,1,533.1
6,5,2,1008.0
6,5,3,964.3
6,5,4,880.1
