b1,b2,b3,o
1,2,3,4.4
1,2,4,19.1
1,2,5,29.5
1,2,6,9.0
1,3,2,7.2
1,3,4,24.3
1,3,5,34.1
1,3,6,11.8
1,4,2,64.9
1,4,3,72.4
1,4,5,157.2
1,4,6,100.1
1,5,2,82.5
1,5,3,110.3
1,5,4,206.0
1,5,6,129.9
1,6,2,20.6
1,6,3,24.9
1,6,4,83.0
1,6,5,106.1
2,1,3,20.9
2,1,4,74.3
2,1,5,89.8
2,1,6,33.6
2,3,1,47.1
2,3,4,161.2
2,3,5,185.6
2,3,6,84.7
2,4,1,245.8
2,4,3,353.7
2,4,5,636.7
2,4,6,471.7
2,5,1,273.3
2,5,3,368.0
2,5,4,767.2
2,5,6,475.2
2,6,1,89.9
2,6,3,136.3
2,6,4,318.3
2,6,5,433.1
3,1,2,40.8
3,1,4,106.6
3,1,5,156.4
3,1,6,53.7
3,2,1,71.7
3,2,4,273.3
3,2,5,321.6
3,2,6,175.4
3,4,1,249.7
3,4,2,390.6
3,4,5,1010.0
3,4,6,471.7
3,5,1,335.1
3,5,2,433.1
3,5,4,837.8
3,5,6,618.2
3,6,1,137.5
3,6,2,194.1
3,6,4,433.1
3,6,5,731.9
4,1,2,296.1
4,1,3,298.9
4,1,5,539.6
4,1,6,424.5
4,2,1,517.7
4,2,3,584.2
4,2,5,909.7
4,2,6,795.9
4,3,1,400.5
4,3,2,584.2
4,3,5,1117.0
4,3,6,618.2
4,5,1,816.4
4,5,2,1043.0
4,5,3,1447.0
4,5,6,1179.0
4,6,1,656.4
4,6,2,624.3
4,6,3,964.8
4,6,5,1299.0
5,1,2,381.3
5,1,3,442.2
5,1,4,806.0
5,1,6,584.2
5,2,1,553.7
5,2,3,353.7
5,2,4,872.3
5,2,6,860.5
5,3,1,624.3
5,3,2,994.9
5,3,4,1117.0
5,3,6,1179.0
5,4,1,795.9
5,4,2,1079.0
5,4,3,1224.0
5,4,6,1179.0
5,6,1,950.4
5,6,2,909.7
5,6,3,1299.0
5,6,4,1157.0
6,1,2,85.7
6,1,3,123.8
6,1,4,405.6
6,1,5,497.4
6,2,1,141.5
6,2,3,254.7
6,2,4,589.6
6,2,5,776.5
6,3,1,200.8
6,3,2,293.4
6,3,4,578.9
6,3,5,849.0
6,4,1,692.1
6,4,2,758.0
6,4,3,692.1
6,4,5,1326.0
6,5,1,715.5
6,5,2,964.8
6,5,3,1137.0
6,5,4,1354.0
