b1,b2,b3,o
1,2,3,9.9
1,2,4,14.1
1,2,5,6.1
1,2,6,39.0
1,3,2,21.5
1,3,4,40.5
1,3,5,27.4
1,3,6,96.3
1,4,2,34.7
1,4,3,73.0
1,4,5,39.1
1,4,6,102.4
1,5,2,11.4
1,5,3,35.6
1,5,4,39.6
1,5,6,53.5
1,6,2,90.2
1,6,3,174.4
1,6,4,167.2
1,6,5,111.4
2,1,3,47.9
2,1,4,55.5
2,1,5,31.2
2,1,6,137.6
2,3,1,150.4
2,3,4,412.0
2,3,5,142.1
2,3,6,440.7
2,4,1,217.0
2,4,3,440.7
2,4,5,310.7
2,4,6,353.1
2,5,1,59.5
2,5,3,186.4
2,5,4,163.8
2,5,6,241.9
2,6,1,458.5
2,6,3,728.9
2,6,4,693.4
2,6,5,485.9
3,1,2,37.0
3,1,4,40.9
3,1,5,28.3
3,1,6,209.0
3,2,1,44.4
3,2,4,151.6
3,2,5,40.7
3,2,6,418.0
3,4,1,52.5
3,4,2,296.1
3,4,5,55.2
3,4,6,430.7
3,5,1,30.9
3,5,2,44.0
3,5,4,332.5
3,5,6,328.6
3,6,1,355.3
3,6,2,424.3
3,6,4,485.9
3,6,5,574.3
4,1,2,143.2
4,1,3,296.1
4,1,5,127.2
4,1,6,268.2
4,2,1,240.9
4,2,3,611.4
4,2,5,323.0
4,2,6,379.0
4,3,1,473.8
4,3,2,574.3
4,3,5,604.9
4,3,6,618.0
4,5,1,202.3
4,5,2,217.0
4,5,3,611.4
4,5,6,323.0
4,6,1,427.5
4,6,2,447.7
4,6,3,836.1
4,6,5,728.9
5,1,2,53.6
5,1,3,139.7
5,1,4,111.0
5,1,6,147.3
5,2,1,97.1
5,2,3,260.8
5,2,4,268.2
5,2,6,400.4
5,3,1,258.4
5,3,2,312.4
5,3,4,701.9
5,3,6,624.8
5,4,1,269.4
5,4,2,381.6
5,4,3,758.1
5,4,6,516.9
5,6,1,418.0
5,6,2,477.8
5,6,3,611.4
5,6,4,778.9
6,1,2,458.5
6,1,3,728.9
6,1,4,646.1
6,1,5,592.3
6,2,1,604.9
6,2,3,917.1
6,2,4,758.1
6,2,5,604.9
6,3,1,848.6
6,3,2,1072.0
6,3,4,1015.0
6,3,5,874.7
6,4,1,668.9
6,4,2,653.5
6,4,3,1015.0
6,4,5,738.4
6,5,1,778.9
6,5,2,800.8
6,5,3,748.1
6,5,4,947.6
