b1,b2,b3,o
1,2,3,21.4
1,2,4,14.7
1,2,5,13.8
1,2,6,47.6
1,3,2,26.1
1,3,4,30.8
1,3,5,28.1
1,3,6,83.5
1,4,2,22.5
1,4,3,39.2
1,4,5,19.0
1,4,6,69.5
1,5,2,15.6
1,5,3,29.6
1,5,4,17.8
1,5,6,61.3
1,6,2,134.0
1,6,3,174.4
1,6,4,123.0
1,6,5,144.7
2,1,3,99.0
2,1,4,54.5
2,1,5,52.0
2,1,6,167.5
2,3,1,142.2
2,3,4,160.1
2,3,5,117.9
2,3,6,385.8
2,4,1,114.2
2,4,3,184.5
2,4,5,109.3
2,4,6,238.0
2,5,1,93.9
2,5,3,123.6
2,5,4,102.6
2,5,6,150.7
2,6,1,310.5
2,6,3,471.6
2,6,4,404.2
2,6,5,397.9
3,1,2,101.4
3,1,4,96.4
3,1,5,62.8
3,1,6,273.8
3,2,1,163.2
3,2,4,140.7
3,2,5,148.0
3,2,6,306.8
3,4,1,142.2
3,4,2,185.9
3,4,5,192.9
3,4,6,223.4
3,5,1,89.3
3,5,2,145.5
3,5,4,176.8
3,5,6,303.1
3,6,1,439.1
3,6,2,410.7
3,6,4,374.5
3,6,5,358.7
4,1,2,76.4
4,1,3,127.9
4,1,5,46.6
4,1,6,221.4
4,2,1,125.4
4,2,3,208.7
4,2,5,124.2
4,2,6,374.5
4,3,1,155.2
4,3,2,247.2
4,3,5,175.6
4,3,6,299.6
4,5,1,44.4
4,5,2,74.4
4,5,3,108.8
4,5,6,127.3
4,6,1,289.4
4,6,2,265.2
4,6,3,480.5
4,6,5,322.3
5,1,2,36.6
5,1,3,61.3
5,1,4,34.2
5,1,6,87.2
5,2,1,62.2
5,2,3,148.0
5,2,4,92.2
5,2,6,210.4
5,3,1,124.2
5,3,2,165.3
5,3,4,161.1
5,3,6,244.8
5,4,1,40.6
5,4,2,92.9
5,4,3,159.1
5,4,6,113.6
5,6,1,225.3
5,6,2,289.4
5,6,3,306.8
5,6,4,265.2
6,1,2,369.1
6,1,3,821.5
6,1,4,385.8
6,1,5,463.0
6,2,1,670.2
6,2,3,727.6
6,2,4,771.7
6,2,5,606.3
6,3,1,821.5
6,3,2,943.2
6,3,4,565.9
6,3,5,821.5
6,4,1,653.0
6,4,2,636.7
6,4,3,821.5
6,4,5,653.0
6,5,1,565.9
6,5,2,621.1
6,5,3,727.6
6,5,4,530.5
