b1,b2,b3,o
1,2,3,7.0
1,2,4,35.0
1,2,5,10.7
1,2,6,35.8
1,3,2,6.0
1,3,4,22.5
1,3,5,5.0
1,3,6,27.6
1,4,2,76.2
1,4,3,73.5
1,4,5,73.9
1,4,6,109.5
1,5,2,14.2
1,5,3,9.5
1,5,4,61.5
1,5,6,32.3
1,6,2,77.3
1,6,3,85.6
1,6,4,145.9
1,6,5,106.9
2,1,3,68.1
2,1,4,195.7
2,1,5,94.2
2,1,6,368.6
2,3,1,146.3
2,3,4,507.7
2,3,5,271.7
2,3,6,871.1
2,4,1,822.7
2,4,3,925.5
2,4,5,1139.0
2,4,6,945.2
2,5,1,307.4
2,5,3,379.7
2,5,4,1251.0
2,5,6,1200.0
2,6,1,1083.0
2,6,3,1676.0
2,6,4,1974.0
2,6,5,2115.0
3,1,2,57.4
3,1,4,144.7
3,1,5,40.5
3,1,6,152.9
3,2,1,151.6
3,2,4,405.7
3,2,5,265.2
3,2,6,793.3
3,4,1,482.9
3,4,2,683.4
3,4,5,621.3
3,4,6,945.2
3,5,1,74.9
3,5,2,145.6
3,5,4,425.1
3,5,6,394.9
3,6,1,653.3
3,6,2,1388.0
3,6,4,1531.0
3,6,5,862.6
4,1,2,678.2
4,1,3,558.8
4,1,5,465.2
4,1,6,688.7
4,2,1,1021.0
4,2,3,1139.0
4,2,5,1251.0
4,2,6,1217.0
4,3,1,643.8
4,3,2,1410.0
4,3,5,998.3
4,3,6,2167.0
4,5,1,906.6
4,5,2,1326.0
4,5,3,998.3
4,5,6,1021.0
4,6,1,1708.0
4,6,2,1708.0
4,6,3,2468.0
4,6,5,1777.0
5,1,2,60.5
5,1,3,54.4
5,1,4,312.8
5,1,6,163.9
5,2,1,132.4
5,2,3,275.0
5,2,4,854.3
5,2,6,435.5
5,3,1,98.7
5,3,2,238.8
5,3,4,545.1
5,3,6,485.5
5,4,1,807.7
5,4,2,1410.0
5,4,3,1009.0
5,4,6,1346.0
5,6,1,341.7
5,6,2,499.1
5,6,3,897.5
5,6,4,1531.0
6,1,2,830.4
6,1,3,772.6
6,1,4,1586.0
6,1,5,925.5
6,2,1,1615.0
6,2,3,1974.0
6,2,4,2278.0
6,2,5,2692.0
6,3,1,916.0
6,3,2,1890.0
6,3,4,2866.0
6,3,5,1890.0
6,4,1,2401.0
6,4,2,2692.0
6,4,3,3554.0
6,4,5,2613.0
6,5,1,1153.0
6,5,2,2613.0
6,5,3,1410.0
6,5,4,1615.0
