b1,b2,b3,o
1,2,3,34.4
1,2,4,42.2
1,2,5,91.3
1,2,6,109.3
1,3,2,33.8
1,3,4,15.6
1,3,5,52.5
1,3,6,49.9
1,4,2,43.3
1,4,3,33.9
1,4,5,82.2
1,4,6,60.8
1,5,2,128.8
1,5,3,116.2
1,5,4,135.1
1,5,6,202.6
1,6,2,166.2
1,6,3,210.3
1,6,4,153.8
1,6,5,415.5
2,1,3,56.7
2,1,4,38.6
2,1,5,138.5
2,1,6,186.7
2,3,1,53.9
2,3,4,35.8
2,3,5,118.7
2,3,6,126.8
2,4,1,84.7
2,4,3,49.7
2,4,5,176.8
2,4,6,107.9
2,5,1,255.7
2,5,3,339.1
2,5,4,346.2
2,5,6,437.3
2,6,1,377.7
2,6,3,346.2
2,6,4,474.8
2,6,5,664.8
3,1,2,31.4
3,1,4,16.4
3,1,5,68.3
3,1,6,39.4
3,2,1,49.9
3,2,4,22.3
3,2,5,98.9
3,2,6,98.3
3,4,1,14.2
3,4,2,17.1
3,4,5,29.0
3,4,6,19.1
3,5,1,100.7
3,5,2,145.7
3,5,4,88.8
3,5,6,193.2
3,6,1,84.7
3,6,2,152.4
3,6,4,58.5
3,6,5,237.4
4,1,2,71.9
4,1,3,57.5
4,1,5,140.8
4,1,6,81.4
4,2,1,132.9
4,2,3,64.4
4,2,5,227.6
4,2,6,176.8
4,3,1,40.5
4,3,2,53.1
4,3,5,64.1
4,3,6,42.2
4,5,1,255.7
4,5,2,268.0
4,5,3,152.4
4,5,6,202.6
4,6,1,167.8
4,6,2,251.8
4,6,3,92.3
4,6,5,307.7
5,1,2,215.8
5,1,3,184.6
5,1,4,272.4
5,1,6,313.5
5,2,1,554.0
5,2,3,325.8
5,2,4,227.6
5,2,6,664.8
5,3,1,213.0
5,3,2,437.3
5,3,4,313.5
5,3,6,536.1
5,4,1,415.5
5,4,2,263.8
5,4,3,307.7
5,4,6,437.3
5,6,1,503.6
5,6,2,519.3
5,6,3,554.0
5,6,4,831.0
6,1,2,353.6
6,1,3,536.1
6,1,4,722.6
6,1,5,1278.0
6,2,1,615.5
6,2,3,615.5
6,2,4,791.4
6,2,5,692.5
6,3,1,361.3
6,3,2,554.0
6,3,4,174.9
6,3,5,722.6
6,4,1,664.8
6,4,2,593.5
6,4,3,237.4
6,4,5,874.7
6,5,1,755.4
6,5,2,692.5
6,5,3,1278.0
6,5,4,722.6
