b1,b2,b3,o
1,2,3,2.9
1,2,4,7.7
1,2,5,9.6
1,2,6,35.5
1,3,2,8.9
1,3,4,23.1
1,3,5,21.0
1,3,6,81.9
1,4,2,34.4
1,4,3,57.1
1,4,5,78.6
1,4,6,156.6
1,5,2,39.4
1,5,3,47.4
1,5,4,91.2
1,5,6,222.7
1,6,2,181.9
1,6,3,505.0
1,6,4,604.0
1,6,5,415.5
2,1,3,14.7
2,1,4,28.6
2,1,5,23.1
2,1,6,85.0
2,3,1,40.6
2,3,4,139.5
2,3,5,99.1
2,3,6,352.9
2,4,1,157.5
2,4,3,287.2
2,4,5,277.6
2,4,6,813.7
2,5,1,155.4
2,5,3,251.4
2,5,4,332.9
2,5,6,610.3
2,6,1,468.7
2,6,3,837.0
2,6,4,930.0
2,6,5,993.0
3,1,2,52.3
3,1,4,147.5
3,1,5,117.6
3,1,6,509.4
3,2,1,79.1
3,2,4,251.4
3,2,5,218.6
3,2,6,552.7
3,4,1,323.7
3,4,2,361.6
3,4,5,509.4
3,4,6,1085.0
3,5,1,217.0
3,5,2,359.4
3,5,4,630.0
3,5,6,523.1
3,6,1,1830.0
3,6,2,1171.0
3,6,4,2441.0
3,6,5,1723.0
4,1,2,262.7
4,1,3,450.7
4,1,5,437.2
4,1,6,849.1
4,2,1,315.0
4,2,3,643.8
4,2,5,585.9
4,2,6,1010.0
4,3,1,580.1
4,3,2,901.4
4,3,5,976.5
4,3,6,2441.0
4,5,1,791.7
4,5,2,1046.0
4,5,3,1395.0
4,5,6,791.7
4,6,1,1953.0
4,6,2,1302.0
4,6,3,1830.0
4,6,5,2929.0
5,1,2,251.4
5,1,3,355.1
5,1,4,770.9
5,1,6,861.6
5,2,1,388.0
5,2,3,552.7
5,2,4,1046.0
5,2,6,1195.0
5,3,1,457.7
5,3,2,636.8
5,3,4,1502.0
5,3,6,2170.0
5,4,1,837.0
5,4,2,1171.0
5,4,3,1890.0
5,4,6,2343.0
5,6,1,2092.0
5,6,2,1723.0
5,6,3,1890.0
5,6,4,2790.0
6,1,2,563.3
6,1,3,1627.0
6,1,4,2170.0
6,1,5,2547.0
6,2,1,960.5
6,2,3,874.5
6,2,4,1273.0
6,2,5,2020.0
6,3,1,1953.0
6,3,2,1953.0
6,3,4,2790.0
6,3,5,1105.0
6,4,1,2441.0
6,4,2,2547.0
6,4,3,3661.0
6,4,5,3446.0
6,5,1,3083.0
6,5,2,2663.0
6,5,3,3255.0
6,5,4,2663.0
