b1,b2,b3,o
1,2,3,11.6
1,2,4,22.5
1,2,5,41.6
1,2,6,48.7
1,3,2,11.8
1,3,4,11.0
1,3,5,30.2
1,3,6,48.6
1,4,2,33.6
1,4,3,23.8
1,4,5,51.4
1,4,6,59.7
1,5,2,75.5
1,5,3,60.4
1,5,4,79.1
1,5,6,151.8
1,6,2,112.0
1,6,3,160.8
1,6,4,118.0
1,6,5,194.5
2,1,3,30.8
2,1,4,45.8
2,1,5,74.3
2,1,6,86.8
2,3,1,45.3
2,3,4,59.9
2,3,5,90.3
2,3,6,186.1
2,4,1,103.2
2,4,3,94.4
2,4,5,184.9
2,4,6,251.8
2,5,1,261.7
2,5,3,211.1
2,5,4,296.8
2,5,6,457.0
2,6,1,427.6
2,6,3,505.1
2,6,4,546.7
2,6,5,771.2
3,1,2,22.9
3,1,4,18.6
3,1,5,39.1
3,1,6,95.1
3,2,1,45.5
3,2,4,30.4
3,2,5,47.3
3,2,6,166.4
3,4,1,31.6
3,4,2,29.7
3,4,5,39.2
3,4,6,97.9
3,5,1,118.1
3,5,2,154.2
3,5,4,129.7
3,5,6,306.3
3,6,1,344.1
3,6,2,267.4
3,6,4,264.1
3,6,5,419.3
4,1,2,88.8
4,1,3,63.7
4,1,5,105.4
4,1,6,158.2
4,2,1,151.0
4,2,3,155.6
4,2,5,240.6
4,2,6,259.4
4,3,1,82.1
4,3,2,134.1
4,3,5,167.4
4,3,6,239.9
4,5,1,165.1
4,5,2,292.8
4,5,3,285.0
4,5,6,302.0
4,6,1,310.7
4,6,2,364.4
4,6,3,417.2
4,6,5,459.4
5,1,2,198.5
5,1,3,162.6
5,1,4,176.2
5,1,6,297.8
5,2,1,340.0
5,2,3,286.9
5,2,4,445.2
5,2,6,691.0
5,3,1,181.0
5,3,2,286.0
5,3,4,294.8
5,3,6,708.0
5,4,1,237.3
5,4,2,496.4
5,4,3,341.4
5,4,6,511.1
5,6,1,674.8
5,6,2,1028.0
5,6,3,1040.0
5,6,4,814.9
6,1,2,419.3
6,1,3,664.4
6,1,4,708.0
6,1,5,970.5
6,2,1,526.7
6,2,3,644.6
6,2,4,846.8
6,2,5,1328.0
6,3,1,899.7
6,3,2,785.2
6,3,4,625.9
6,3,5,1216.0
6,4,1,738.2
6,4,2,751.1
6,4,3,732.0
6,4,5,1349.0
6,5,1,1289.0
6,5,2,1416.0
6,5,3,1349.0
6,5,4,1308.0
