b1,b2,b3,o
1,2,3,52.5
1,2,4,37.6
1,2,5,84.3
1,2,6,121.0
1,3,2,65.4
1,3,4,31.4
1,3,5,74.2
1,3,6,75.2
1,4,2,29.4
1,4,3,27.9
1,4,5,132.5
1,4,6,55.1
1,5,2,173.9
1,5,3,105.0
1,5,4,214.1
1,5,6,309.2
1,6,2,107.0
1,6,3,111.3
1,6,4,95.9
1,6,5,327.4
2,1,3,126.5
2,1,4,50.1
2,1,5,97.6
2,1,6,146.5
2,3,1,129.4
2,3,4,39.2
2,3,5,111.3
2,3,6,278.3
2,4,1,20.0
2,4,3,34.3
2,4,5,163.7
2,4,6,80.6
2,5,1,191.9
2,5,3,198.8
2,5,4,309.2
2,5,6,371.1
2,6,1,173.9
2,6,3,309.2
2,6,4,142.7
2,6,5,463.9
3,1,2,107.0
3,1,4,29.9
3,1,5,83.0
3,1,6,88.3
3,2,1,88.3
3,2,4,44.1
3,2,5,78.4
3,2,6,173.9
3,4,1,39.7
3,4,2,36.1
3,4,5,115.9
3,4,6,46.3
3,5,1,139.1
3,5,2,94.3
3,5,4,168.7
3,5,6,278.3
3,6,1,173.9
3,6,2,309.2
3,6,4,163.7
3,6,5,309.2
4,1,2,35.0
4,1,3,28.2
4,1,5,99.4
4,1,6,35.9
4,2,1,30.4
4,2,3,21.6
4,2,5,115.9
4,2,6,36.6
4,3,1,30.0
4,3,2,28.2
4,3,5,103.0
4,3,6,40.9
4,5,1,168.7
4,5,2,293.0
4,5,3,198.8
4,5,6,173.9
4,6,1,42.1
4,6,2,54.0
4,6,3,39.2
4,6,5,107.0
5,1,2,163.7
5,1,3,101.2
5,1,4,231.9
5,1,6,185.5
5,2,1,214.1
5,2,3,126.5
5,2,4,253.0
5,2,6,556.7
5,3,1,146.5
5,3,2,123.7
5,3,4,463.9
5,3,6,253.0
5,4,1,293.0
5,4,2,309.2
5,4,3,556.7
5,4,6,198.8
5,6,1,206.1
5,6,2,231.9
5,6,3,327.4
5,6,4,371.1
6,1,2,198.8
6,1,3,347.9
6,1,4,191.9
6,1,5,927.8
6,2,1,428.2
6,2,3,278.3
6,2,4,231.9
6,2,5,463.9
6,3,1,618.5
6,3,2,695.9
6,3,4,185.5
6,3,5,695.9
6,4,1,253.0
6,4,2,198.8
6,4,3,168.7
6,4,5,347.9
6,5,1,1113.0
6,5,2,618.5
6,5,3,265.1
6,5,4,327.4
