b1,b2,b3,o
1,2,3,4.8
1,2,4,31.7
1,2,5,13.4
1,2,6,21.4
1,3,2,9.3
1,3,4,37.1
1,3,5,14.6
1,3,6,26.6
1,4,2,79.9
1,4,3,75.6
1,4,5,101.3
1,4,6,86.2
1,5,2,43.4
1,5,3,43.3
1,5,4,115.0
1,5,6,71.6
1,6,2,59.4
1,6,3,87.0
1,6,4,157.0
1,6,5,147.0
2,1,3,15.1
2,1,4,78.7
2,1,5,31.5
2,1,6,54.8
2,3,1,39.3
2,3,4,175.2
2,3,5,57.5
2,3,6,95.9
2,4,1,279.8
2,4,3,304.1
2,4,5,306.9
2,4,6,249.4
2,5,1,96.8
2,5,3,94.2
2,5,4,309.8
2,5,6,163.6
2,6,1,186.0
2,6,3,256.1
2,6,4,504.6
2,6,5,378.4
3,1,2,36.8
3,1,4,111.5
3,1,5,50.4
3,1,6,85.9
3,2,1,56.9
3,2,4,188.1
3,2,5,76.5
3,2,6,126.8
3,4,1,219.1
3,4,2,271.8
3,4,5,297.3
3,4,6,269.6
3,5,1,117.4
3,5,2,133.7
3,5,4,284.6
3,5,6,248.5
3,6,1,264.3
3,6,2,269.6
3,6,4,512.3
3,6,5,486.1
4,1,2,252.3
4,1,3,255.2
4,1,5,199.4
4,1,6,224.2
4,2,1,248.5
4,2,3,341.5
4,2,5,285.8
4,2,6,258.1
4,3,1,387.2
4,3,2,569.3
4,3,5,550.4
4,3,6,453.1
4,5,1,221.2
4,5,2,401.2
4,5,3,537.1
4,5,6,326.5
4,6,1,356.1
4,6,2,401.2
4,6,3,486.1
4,6,5,475.7
5,1,2,138.1
5,1,3,104.8
5,1,4,231.2
5,1,6,237.0
5,2,1,189.7
5,2,3,133.4
5,2,4,435.3
5,2,6,309.8
5,3,1,200.0
5,3,2,208.1
5,3,4,622.5
5,3,6,486.1
5,4,1,398.8
5,4,2,634.3
5,4,3,589.4
5,4,6,465.7
5,6,1,489.7
5,6,2,646.6
5,6,3,724.0
5,6,4,765.6
6,1,2,216.9
6,1,3,282.2
6,1,4,516.3
6,1,5,524.4
6,2,1,231.2
6,2,3,301.3
6,2,4,693.8
6,2,5,693.8
6,3,1,435.3
6,3,2,489.7
6,3,4,679.6
6,3,5,951.5
6,4,1,716.2
6,4,2,1009.0
6,4,3,1057.0
6,4,5,1211.0
6,5,1,748.4
6,5,2,1057.0
6,5,3,1024.0
6,5,4,1110.0
