b1,b2,b3,o
1,2,3,18.8
1,2,4,11.8
1,2,5,19.6
1,2,6,101.6
1,3,2,20.0
1,3,4,15.8
1,3,5,16.8
1,3,6,105.3
1,4,2,13.9
1,4,3,21.2
1,4,5,12.6
1,4,6,93.7
1,5,2,27.9
1,5,3,25.5
1,5,4,22.6
1,5,6,96.4
1,6,2,198.4
1,6,3,265.4
1,6,4,214.6
1,6,5,228.0
2,1,3,73.8
2,1,4,63.6
2,1,5,87.5
2,1,6,174.6
2,3,1,152.3
2,3,4,235.6
2,3,5,221.7
2,3,6,721.8
2,4,1,125.0
2,4,3,267.2
2,4,5,224.4
2,4,6,647.6
2,5,1,203.4
2,5,3,297.4
2,5,4,271.7
2,5,6,522.2
2,6,1,726.4
2,6,3,1100.0
2,6,4,1021.0
2,6,5,1245.0
3,1,2,56.8
3,1,4,48.5
3,1,5,46.7
3,1,6,206.8
3,2,1,118.3
3,2,4,153.3
3,2,5,159.8
3,2,6,382.8
3,4,1,64.0
3,4,2,158.2
3,4,5,55.8
3,4,6,410.6
3,5,1,64.5
3,5,2,171.4
3,5,4,62.8
3,5,6,320.1
3,6,1,662.7
3,6,2,1205.0
3,6,4,1111.0
3,6,5,599.6
4,1,2,45.9
4,1,3,69.9
4,1,5,37.0
4,1,6,198.8
4,2,1,124.4
4,2,3,251.8
4,2,5,160.0
4,2,6,494.8
4,3,1,90.6
4,3,2,188.2
4,3,5,82.9
4,3,6,599.6
4,5,1,50.3
4,5,2,103.0
4,5,3,116.4
4,5,6,144.0
4,6,1,456.9
4,6,2,717.2
4,6,3,906.6
4,6,5,347.6
5,1,2,76.1
5,1,3,81.4
5,1,4,66.0
5,1,6,182.4
5,2,1,164.4
5,2,3,284.0
5,2,4,216.6
5,2,6,418.1
5,3,1,140.9
5,3,2,303.8
5,3,4,265.4
5,3,6,505.9
5,4,1,78.1
5,4,2,177.9
5,4,3,205.3
5,4,6,225.7
5,6,1,342.3
5,6,2,572.3
5,6,3,501.4
5,6,4,388.1
6,1,2,314.8
6,1,3,394.8
6,1,4,393.5
6,1,5,341.3
6,2,1,394.8
6,2,3,547.4
6,2,4,497.0
6,2,5,529.5
6,3,1,994.1
6,3,2,1287.0
6,3,4,1180.0
6,3,5,776.2
6,4,1,584.1
6,4,2,1133.0
6,4,3,1218.0
6,4,5,379.0
6,5,1,587.2
6,5,2,1011.0
6,5,3,809.5
6,5,4,349.7
