b1,b2,b3,o
1,2,3,4.6
1,2,4,29.3
1,2,5,10.2
1,2,6,10.6
1,3,2,7.6
1,3,4,72.0
1,3,5,15.6
1,3,6,16.1
1,4,2,96.6
1,4,3,207.9
1,4,5,278.3
1,4,6,264.9
1,5,2,34.0
1,5,3,43.9
1,5,4,221.9
1,5,6,49.1
1,6,2,29.1
1,6,3,39.4
1,6,4,202.7
1,6,5,62.6
2,1,3,26.3
2,1,4,216.1
2,1,5,68.1
2,1,6,43.2
2,3,1,67.3
2,3,4,400.6
2,3,5,213.3
2,3,6,161.0
2,4,1,782.1
2,4,3,608.3
2,4,5,821.2
2,4,6,1825.0
2,5,1,167.6
2,5,3,293.3
2,5,4,684.3
2,5,6,400.6
2,6,1,147.9
2,6,3,234.6
2,6,4,657.0
2,6,5,410.6
3,1,2,32.0
3,1,4,165.9
3,1,5,47.0
3,1,6,54.7
3,2,1,66.2
3,2,4,213.3
3,2,5,104.6
3,2,6,115.6
3,4,1,566.3
3,4,2,513.2
3,4,5,966.1
3,4,6,746.5
3,5,1,120.7
3,5,2,113.2
3,5,4,443.9
3,5,6,176.6
3,6,1,129.3
3,6,2,174.7
3,6,4,746.5
3,6,5,213.3
4,1,2,714.1
4,1,3,782.1
4,1,5,608.3
4,1,6,410.6
4,2,1,631.7
4,2,3,864.4
4,2,5,864.4
4,2,6,1493.0
4,3,1,631.7
4,3,2,821.2
4,3,5,1173.0
4,3,6,2053.0
4,5,1,1642.0
4,5,2,1173.0
4,5,3,4106.0
4,5,6,2346.0
4,6,1,2053.0
4,6,2,1642.0
4,6,3,2346.0
4,6,5,3285.0
5,1,2,165.9
5,1,3,188.7
5,1,4,631.7
5,1,6,278.3
5,2,1,228.1
5,2,3,288.1
5,2,4,256.6
5,2,6,373.2
5,3,1,260.7
5,3,2,238.0
5,3,4,1493.0
5,3,6,547.5
5,4,1,1095.0
5,4,2,608.3
5,4,3,3285.0
5,4,6,966.1
5,6,1,421.1
5,6,2,586.6
5,6,3,469.2
5,6,4,966.1
6,1,2,88.3
6,1,3,136.8
6,1,4,456.2
6,1,5,248.8
6,2,1,130.3
6,2,3,205.3
6,2,4,684.3
6,2,5,421.1
6,3,1,248.8
6,3,2,256.6
6,3,4,483.0
6,3,5,373.2
6,4,1,2737.0
6,4,2,1095.0
6,4,3,2053.0
6,4,5,2737.0
6,5,1,529.8
6,5,2,631.7
6,5,3,483.0
6,5,4,1825.0
