b1,b2,b3,o
1,2,3,21.8
1,2,4,28.9
1,2,5,63.8
1,2,6,56.6
1,3,2,23.7
1,3,4,30.0
1,3,5,51.6
1,3,6,52.8
1,4,2,48.4
1,4,3,56.2
1,4,5,87.3
1,4,6,70.8
1,5,2,108.6
1,5,3,105.0
1,5,4,131.3
1,5,6,139.7
1,6,2,119.6
1,6,3,126.8
1,6,4,146.6
1,6,5,185.9
2,1,3,31.8
2,1,4,41.2
2,1,5,90.0
2,1,6,64.2
2,3,1,34.9
2,3,4,17.3
2,3,5,43.4
2,3,6,26.1
2,4,1,50.3
2,4,3,30.3
2,4,5,86.1
2,4,6,45.1
2,5,1,192.6
2,5,3,105.2
2,5,4,149.1
2,5,6,158.5
2,6,1,143.1
2,6,3,69.3
2,6,4,86.2
2,6,5,182.3
3,1,2,44.0
3,1,4,53.0
3,1,5,72.0
3,1,6,72.4
3,2,1,44.7
3,2,4,22.0
3,2,5,47.8
3,2,6,29.9
3,4,1,63.8
3,4,2,33.3
3,4,5,75.9
3,4,6,44.6
3,5,1,138.7
3,5,2,101.1
3,5,4,126.7
3,5,6,141.5
3,6,1,145.1
3,6,2,69.5
3,6,4,82.4
3,6,5,168.0
4,1,2,120.2
4,1,3,144.0
4,1,5,229.3
4,1,6,175.8
4,2,1,124.6
4,2,3,61.8
4,2,5,175.5
4,2,6,90.5
4,3,1,158.5
4,3,2,67.8
4,3,5,188.4
4,3,6,100.5
4,5,1,312.3
4,5,2,204.0
4,5,3,260.5
4,5,6,239.0
4,6,1,255.2
4,6,2,152.9
4,6,3,158.1
4,6,5,311.4
5,1,2,279.1
5,1,3,295.9
5,1,4,344.7
5,1,6,316.7
5,2,1,344.7
5,2,3,218.2
5,2,4,270.4
5,2,6,285.5
5,3,1,344.7
5,3,2,221.2
5,3,4,369.4
5,3,6,383.2
5,4,1,631.6
5,4,2,431.5
5,4,3,540.9
5,4,6,507.0
5,6,1,491.5
5,6,2,380.6
5,6,3,465.2
5,6,4,543.5
6,1,2,322.1
6,1,3,367.0
6,1,4,384.5
6,1,5,790.6
6,2,1,364.7
6,2,3,159.2
6,2,4,214.5
6,2,5,455.9
6,3,1,403.8
6,3,2,175.5
6,3,4,211.3
6,3,5,568.1
6,4,1,548.8
6,4,2,250.6
6,4,3,247.9
6,4,5,635.1
6,5,1,711.0
6,5,2,540.9
6,5,3,628.1
6,5,4,614.4
