b1,b2,b3,o
1,2,3,21.1
1,2,4,28.7
1,2,5,33.8
1,2,6,22.9
1,3,2,29.2
1,3,4,38.1
1,3,5,41.6
1,3,6,22.0
1,4,2,66.4
1,4,3,63.5
1,4,5,120.9
1,4,6,62.2
1,5,2,56.9
1,5,3,66.9
1,5,4,97.8
1,5,6,82.1
1,6,2,40.3
1,6,3,32.2
1,6,4,94.6
1,6,5,70.2
2,1,3,39.2
2,1,4,100.0
2,1,5,79.8
2,1,6,44.6
2,3,1,97.8
2,3,4,202.5
2,3,5,98.9
2,3,6,76.3
2,4,1,202.5
2,4,3,73.7
2,4,5,185.2
2,4,6,87.9
2,5,1,87.0
2,5,3,107.5
2,5,4,202.5
2,5,6,82.1
2,6,1,51.2
2,6,3,65.9
2,6,4,116.1
2,6,5,70.2
3,1,2,86.2
3,1,4,89.7
3,1,5,69.6
3,1,6,49.1
3,2,1,131.9
3,2,4,140.4
3,2,5,78.4
3,2,6,85.3
3,4,1,185.2
3,4,2,167.4
3,4,5,207.3
3,4,6,142.7
3,5,1,116.1
3,5,2,92.6
3,5,4,185.2
3,5,6,87.9
3,6,1,78.4
3,6,2,84.5
3,6,4,136.0
3,6,5,66.4
4,1,2,263.8
4,1,3,280.9
4,1,5,212.3
4,1,6,197.9
4,2,1,272.1
4,2,3,263.8
4,2,5,248.8
4,2,6,97.8
4,3,1,272.1
4,3,2,362.8
4,3,5,248.8
4,3,6,229.1
4,5,1,212.3
4,5,2,272.1
4,5,3,300.2
4,5,6,248.8
4,6,1,207.3
4,6,2,93.6
4,6,3,280.9
4,6,5,181.4
5,1,2,167.4
5,1,3,167.4
5,1,4,229.1
5,1,6,150.1
5,2,1,185.2
5,2,3,164.3
5,2,4,229.1
5,2,6,120.9
5,3,1,217.7
5,3,2,140.4
5,3,4,311.0
5,3,6,145.1
5,4,1,248.8
5,4,2,395.8
5,4,3,362.8
5,4,6,256.1
5,6,1,136.0
5,6,2,133.9
5,6,3,145.1
5,6,4,235.3
6,1,2,35.9
6,1,3,48.3
6,1,4,81.3
6,1,5,72.5
6,2,1,88.8
6,2,3,73.7
6,2,4,170.7
6,2,5,79.8
6,3,1,110.2
6,3,2,66.4
6,3,4,114.5
6,3,5,79.1
6,4,1,300.2
6,4,2,164.3
6,4,3,189.3
6,4,5,241.8
6,5,1,110.2
6,5,2,86.2
6,5,3,174.1
6,5,4,202.5
