b1,b2,b3,o
1,2,3,29.6
1,2,4,37.7
1,2,5,84.7
1,2,6,237.1
1,3,2,26.2
1,3,4,18.5
1,3,5,23.8
1,3,6,228.6
1,4,2,54.2
1,4,3,39.2
1,4,5,68.0
1,4,6,225.9
1,5,2,144.8
1,5,3,54.8
1,5,4,129.0
1,5,6,421.6
1,6,2,358.0
1,6,3,332.9
1,6,4,558.1
1,6,5,729.8
2,1,3,71.0
2,1,4,84.3
2,1,5,143.7
2,1,6,364.9
2,3,1,62.8
2,3,4,21.4
2,3,5,30.9
2,3,6,253.0
2,4,1,109.0
2,4,3,39.4
2,4,5,79.0
2,4,6,499.3
2,5,1,148.2
2,5,3,75.9
2,5,4,147.0
2,5,6,575.0
2,6,1,1116.0
2,6,3,790.6
2,6,4,862.5
2,6,5,948.7
3,1,2,36.9
3,1,4,31.2
3,1,5,35.0
3,1,6,215.6
3,2,1,41.5
3,2,4,13.3
3,2,5,15.4
3,2,6,225.9
3,4,1,34.4
3,4,2,14.2
3,4,5,11.0
3,4,6,96.3
3,5,1,56.6
3,5,2,28.8
3,5,4,20.4
3,5,6,136.5
3,6,1,654.3
3,6,2,825.0
3,6,4,220.6
3,6,5,220.6
4,1,2,223.2
4,1,3,174.0
4,1,5,206.2
4,1,6,403.7
4,2,1,296.4
4,2,3,76.2
4,2,5,126.5
4,2,6,542.1
4,3,1,124.0
4,3,2,55.3
4,3,5,44.1
4,3,6,301.2
4,5,1,263.5
4,5,2,158.1
4,5,3,75.3
4,5,6,542.1
4,6,1,1185.0
4,6,2,729.8
4,6,3,702.8
4,6,5,1185.0
5,1,2,358.0
5,1,3,321.6
5,1,4,441.2
5,1,6,654.3
5,2,1,364.9
5,2,3,117.1
5,2,4,179.0
5,2,6,677.7
5,3,1,291.9
5,3,2,98.8
5,3,4,92.1
5,3,6,512.8
5,4,1,441.2
5,4,2,271.0
5,4,3,115.7
5,4,6,654.3
5,6,1,632.5
5,6,2,790.6
5,6,3,948.7
5,6,4,1355.0
6,1,2,948.7
6,1,3,1265.0
6,1,4,1897.0
6,1,5,1897.0
6,2,1,2108.0
6,2,3,1265.0
6,2,4,2371.0
6,2,5,1725.0
6,3,1,1581.0
6,3,2,1725.0
6,3,4,759.0
6,3,5,1725.0
6,4,1,1725.0
6,4,2,1725.0
6,4,3,1265.0
6,4,5,2371.0
6,5,1,998.7
6,5,2,1897.0
6,5,3,1355.0
6,5,4,2108.0
