b1,b2,b3,o
1,2,3,11.9
1,2,4,19.5
1,2,5,12.2
1,2,6,15.1
1,3,2,15.3
1,3,4,19.0
1,3,5,10.3
1,3,6,17.0
1,4,2,42.7
1,4,3,38.6
1,4,5,32.4
1,4,6,38.2
1,5,2,23.4
1,5,3,18.0
1,5,4,41.4
1,5,6,15.2
1,6,2,41.4
1,6,3,47.5
1,6,4,77.3
1,6,5,30.2
2,1,3,178.6
2,1,4,255.3
2,1,5,146.9
2,1,6,196.4
2,3,1,431.9
2,3,4,829.7
2,3,5,589.3
2,3,6,1236.0
2,4,1,798.2
2,4,3,970.1
2,4,5,927.3
2,4,6,1167.0
2,5,1,325.0
2,5,3,759.7
2,5,4,1212.0
2,5,6,481.3
2,6,1,428.9
2,6,3,1370.0
2,6,4,1576.0
2,6,5,404.2
3,1,2,136.4
3,1,4,100.5
3,1,5,71.2
3,1,6,120.1
3,2,1,364.5
3,2,4,618.2
3,2,5,417.6
3,2,6,798.2
3,4,1,222.0
3,4,2,568.1
3,4,5,251.2
3,4,6,281.5
3,5,1,168.6
3,5,2,434.8
3,5,4,237.9
3,5,6,198.9
3,6,1,409.4
3,6,2,913.9
3,6,4,417.6
3,6,5,366.6
4,1,2,218.1
4,1,3,190.5
4,1,5,86.6
4,1,6,99.1
4,2,1,568.1
4,2,3,798.2
4,2,5,750.7
4,2,6,692.9
4,3,1,323.3
4,3,2,553.1
4,3,5,339.0
4,3,6,382.1
4,5,1,118.7
4,5,2,362.4
4,5,3,339.0
4,5,6,117.8
4,6,1,206.0
4,6,2,525.4
4,6,3,643.4
4,6,5,160.8
5,1,2,91.2
5,1,3,103.7
5,1,4,115.2
5,1,6,44.0
5,2,1,235.2
5,2,3,548.3
5,2,4,508.5
5,2,6,280.2
5,3,1,255.3
5,3,2,512.6
5,3,4,437.9
5,3,6,358.2
5,4,1,170.8
5,4,2,474.1
5,4,3,450.4
5,4,6,147.6
5,6,1,68.6
5,6,2,221.2
5,6,3,282.7
5,6,4,133.8
6,1,2,195.8
6,1,3,330.1
6,1,4,335.4
6,1,5,115.4
6,2,1,414.8
6,2,3,1189.0
6,2,4,1212.0
6,2,5,500.4
6,3,1,741.8
6,3,2,1704.0
6,3,4,1401.0
6,3,5,1167.0
6,4,1,630.5
6,4,2,1433.0
6,4,3,1286.0
6,4,5,236.1
6,5,1,115.4
6,5,2,362.4
6,5,3,578.5
6,5,4,297.4
