b1,b2,b3,o
1,2,3,11.6
1,2,4,8.2
1,2,5,35.3
1,2,6,222.1
1,3,2,12.2
1,3,4,9.4
1,3,5,34.6
1,3,6,358.9
1,4,2,12.1
1,4,3,14.5
1,4,5,36.3
1,4,6,229.7
1,5,2,67.0
1,5,3,63.7
1,5,4,73.3
1,5,6,350.6
1,6,2,346.6
1,6,3,401.6
1,6,4,391.3
1,6,5,705.2
2,1,3,32.8
2,1,4,27.7
2,1,5,121.3
2,1,6,399.0
2,3,1,66.9
2,3,4,79.1
2,3,5,186.0
2,3,6,697.1
2,4,1,69.3
2,4,3,87.7
2,4,5,177.3
2,4,6,600.5
2,5,1,267.2
2,5,3,258.1
2,5,4,262.5
2,5,6,739.7
2,6,1,705.2
2,6,3,1347.0
2,6,4,1045.0
2,6,5,1237.0
3,1,2,27.5
3,1,4,23.3
3,1,5,73.3
3,1,6,376.7
3,2,1,47.6
3,2,4,48.8
3,2,5,149.0
3,2,6,748.8
3,4,1,33.5
3,4,2,67.4
3,4,5,118.6
3,4,6,381.4
3,5,1,183.8
3,5,2,215.0
3,5,4,183.8
3,5,6,758.1
3,6,1,1064.0
3,6,2,1189.0
3,6,4,787.7
3,6,5,1444.0
4,1,2,35.4
4,1,3,38.3
4,1,5,64.5
4,1,6,267.2
4,2,1,71.1
4,2,3,93.0
4,2,5,147.2
4,2,6,317.5
4,3,1,70.1
4,3,2,106.2
4,3,5,152.0
4,3,6,391.3
4,5,1,82.3
4,5,2,148.3
4,5,3,176.3
4,5,6,303.2
4,6,1,577.6
4,6,2,509.7
4,6,3,631.8
4,6,5,583.2
5,1,2,213.5
5,1,3,219.7
5,1,4,172.3
5,1,6,481.3
5,2,1,250.6
5,2,3,294.4
5,2,4,268.3
5,2,6,830.8
5,3,1,319.2
5,3,2,274.4
5,3,4,361.0
5,3,6,1010.0
5,4,1,200.1
5,4,2,267.2
5,4,3,354.7
5,4,6,713.5
5,6,1,730.7
5,6,2,994.3
5,6,3,947.7
5,6,4,891.9
6,1,2,561.6
6,1,3,919.0
6,1,4,905.3
6,1,5,1555.0
6,2,1,583.2
6,2,3,1290.0
6,2,4,1290.0
6,2,5,1783.0
6,3,1,1555.0
6,3,2,1410.0
6,3,4,891.9
6,3,5,1102.0
6,4,1,1237.0
6,4,2,1213.0
6,4,3,1684.0
6,4,5,1444.0
6,5,1,1290.0
6,5,2,1733.0
6,5,3,1410.0
6,5,4,1318.0
