b1,b2,b3,o
1,2,3,4.1
1,2,4,16.6
1,2,5,11.5
1,2,6,50.3
1,3,2,5.1
1,3,4,14.4
1,3,5,7.8
1,3,6,33.4
1,4,2,39.9
1,4,3,39.2
1,4,5,64.3
1,4,6,113.8
1,5,2,19.3
1,5,3,17.5
1,5,4,77.7
1,5,6,73.8
1,6,2,133.1
1,6,3,159.0
1,6,4,243.8
1,6,5,211.0
2,1,3,51.7
2,1,4,137.1
2,1,5,97.9
2,1,6,190.5
2,3,1,128.2
2,3,4,623.5
2,3,5,381.0
2,3,6,1016.0
2,4,1,265.0
2,4,3,306.5
2,4,5,347.3
2,4,6,328.5
2,5,1,313.5
2,5,3,439.0
2,5,4,751.7
2,5,6,885.0
2,6,1,772.8
2,6,3,1959.0
2,6,4,2110.0
2,6,5,1444.0
3,1,2,40.9
3,1,4,78.6
3,1,5,38.1
3,1,6,181.7
3,2,1,102.3
3,2,4,347.3
3,2,5,243.8
3,2,6,630.7
3,4,1,310.0
3,4,2,548.7
3,4,5,508.1
3,4,6,844.2
3,5,1,121.4
3,5,2,250.5
3,5,4,406.4
3,5,6,517.6
3,6,1,831.4
3,6,2,1143.0
3,6,4,1407.0
3,6,5,806.9
4,1,2,498.8
4,1,3,394.7
4,1,5,469.0
4,1,6,1276.0
4,2,1,762.1
4,2,3,819.0
4,2,5,831.4
4,2,6,1119.0
4,3,1,661.1
4,3,2,1219.0
4,3,5,857.4
4,3,6,1613.0
4,5,1,554.2
4,5,2,857.4
4,5,3,751.7
4,5,6,1119.0
4,6,1,1714.0
4,6,2,1613.0
4,6,3,2743.0
4,6,5,2110.0
5,1,2,173.6
5,1,3,160.4
5,1,4,311.7
5,1,6,383.7
5,2,1,386.4
5,2,3,428.7
5,2,4,422.1
5,2,6,1524.0
5,3,1,266.3
5,3,2,449.7
5,3,4,783.9
5,3,6,731.6
5,4,1,571.6
5,4,2,1247.0
5,4,3,899.5
5,4,6,1119.0
5,6,1,741.5
5,6,2,1770.0
5,6,3,930.0
5,6,4,1306.0
6,1,2,694.6
6,1,3,1035.0
6,1,4,2286.0
6,1,5,2286.0
6,2,1,1035.0
6,2,3,1959.0
6,2,4,1338.0
6,2,5,2032.0
6,3,1,1483.0
6,3,2,2286.0
6,3,4,1444.0
6,3,5,2743.0
6,4,1,3227.0
6,4,2,3048.0
6,4,3,1892.0
6,4,5,3919.0
6,5,1,2032.0
6,5,2,2494.0
6,5,3,1407.0
6,5,4,2385.0
